GENE_NAME	PREDICTED_INDISPENSABILITY_SCORE
EIF3FP3	0.53917561279198
EIF3G	0.924852698710966
EIF3H	0.881117884838038
EIF3I	0.881117884838038
EIF3J	0.427633731242472
EIF3K	0.94156220422927
EIF3L	0.727571701495104
EIF3M	0.910146082012692
EIF3S3	0.53917561279198
EIF3S8	0.661609015300271
EIF4A1	0.992458270438812
EIF4A2	0.998763287845035
EIF4A3	0.993688696157603
EIF4B	0.991466171498547
EIF4E	0.997050111168192
EIF4E1B	0.109936194894367
EIF4E2	0.988335963082744
EIF4E3	0.53917561279198
EIF4EBP1	0.942613563496325
EIF4EBP2	0.650026141926227
EIF4EBP3	0.556728838935012
EIF4ENIF1	0.97867163868311
EIF4G1	0.863832745547717
EIF4G2	0.967420439158189
EIF4G3	0.794093492497297
EIF4H	0.988335963082744
EIF5	0.961472727844168
EIF5A	0.996116260863237
EIF5A2	0.781199836008485
EIF5AL1	0.114371359811310
EIF5B	0.757650641183274
EIF6	0.97709616823729
ELAC1	0.257859879634145
ELAC2	0.48499883447584
ELANE	0.698252545792289
ELAVL1	0.988092673818723
ELAVL2	0.995143545000082
ELAVL3	0.703825692877026
ELAVL4	0.738755250381729
ELF1	1
ELF2	0.985332423503974
ELF3	0.88417385436253
ELF4	0.632360773378684
ELF5	0.188930056308378
ELFN1	0.114371359811310
ELFN2	0.114371359811310
ELK1	0.952759581303371
ELK3	0.97378167277476
ELK4	1
ELL	0.990020588045193
ELL2	0.810204762848068
ELL3	0.963332341915728
ELMO1	0.928522849318953
ELMO2	0.660880788347228
ELMO3	0.384740503422094
ELMOD1	0.807013675831313
ELMOD2	0.875941008279398
ELMOD3	0.299814656390303
ELN	0.749871695253098
ELOF1	0.965226731155893
ELOVL1	0.815292342777837
ELOVL2	0.510898710732525
ELOVL3	0.000995141874113258
ELOVL4	0.143879808348550
ELOVL5	0.0383058153970691
ELOVL6	0.446916625086581
ELOVL7	0.0173375928658163
ELP2	0.778254047553263
ELP2P	0.282681495523763
ELP3	0.638024970020323
ELP4	0.330425566210635
ELSPBP1	0.624423199904193
ELTD1	0.143076738799846
EMB	0.0502875027639525
EMCN	0.468028823467356
EMD	0.49260268079557
EME1	0.865699864097931
EME2	0.547011246166685
EMG1	0.711286453461076
EMID1	0.071306858138669
EMILIN1	0.621052975091045
EMILIN2	0.603445916857017
EMILIN3	0.567374377842701
EML1	0.563509542699915
EML2	0.924157979556347
EML3	0.473037522897769
EML4	0.743345020551022
EML5	0.276421413725373
EML6	0.116414109098081
EMP1	0.324001531170312
EMP2	0.644718761224331
EMP3	0.473417966502298
EMR1	0.0799224528496682
EMR2	0.107386239914108
EMR3	0.0707764666698353
EMX1	0.970012941035347
EMX2	0.771957753681766
EMX2OS	0.340912402459394
EN1	0.886681154135905
EN2	0.884777226686032
ENAH	0.753287816753727
ENAM	0.0891018345088367
ENC1	0.920889411409743
ENDOD1	0.57787955731679
ENDOG	0.907046282839914
ENDOU	0.114371359811310
ENDOV	0.114371359811310
ENG	0.778842342962482
ENGASE	0.262025634019665
ENHO	0.114371359811310
ENKUR	0.0306285754560855
ENO1	0.999944786827537
ENO2	0.94444599953555
ENO3	0.531424631919331
ENO4	0.114371359811310
ENOPH1	0.70007908567231
ENOSF1	0.10919981548308
ENOX1	0.971775187581746
ENOX2	0.69821666368628
ENPEP	0.286040667654592
ENPP1	0.825186108142672
ENPP2	0.824822351755223
ENPP3	0.598918949935681
ENPP4	0.15882267160842
ENPP5	0.202045153570822
ENPP6	0.924372546945314
ENPP7	0.978849857964519
ENSA	0.941962220152107
ENTHD1	0.135157336238210
ENTPD1	0.188856230607130
ENTPD2	0.365082123281152
ENTPD3	0.0775296494855872
ENTPD4	0.779359243385402
ENTPD5	0.474213210467133
ENTPD6	0.607821741486037
ENTPD7	0.160538203310572
ENTPD8	0.0408086541085209
ENY2	0.924673540390155
EOMES	0.633377120419811
EP300	1
EP400	0.97640087464761
EP400NL	0.0682884242261448
EPAS1	0.919863735863508
EPB41	0.945113033980116
EPB41L1	0.838523456806116
EPB41L2	0.697669850425454
EPB41L3	0.644509912296429
EPB41L4A	0.128182100561677
EPB41L4B	0.190352094037493
EPB41L5	0.348598903591887
EPB42	0.281252637699063
EPB49	0.833397642345789
EPC1	0.907620872523415
EPC2	0.680428068517603
EPCAM	0.210531876057777
EPDR1	0.0486537519545214
EPG5	0.114371359811310
EPGN	0.0137979588845258
EPHA1	0.712114051416911
EPHA10	0.731196952393116
EPHA2	0.756597060386493
EPHA3	0.962163394744831
EPHA4	0.991273012202908
EPHA5	0.588420988048294
EPHA6	0.315353664897369
EPHA7	0.951917612290666
EPHA8	0.778368971674802
EPHB1	0.988251150339183
EPHB2	0.535372852022779
EPHB3	0.985787971999194
EPHB4	0.87575028836352
EPHB6	0.721005884562959
EPHX1	0.225872777474697
EPHX2	0.909847232343705
EPHX3	0.272394384267857
EPHX4	0.0137204105200673
EPM2A	0.675164914981707
EPM2AIP1	0.913768776187086
EPN1	0.957428188843587
EPN2	0.755564426357067
EPN3	0.136955724492182
EPO	0.975156664301628
EPOR	0.949033905252065
EPPK1	0.53917561279198
EPR1	0.53917561279198
EPRS	0.985376978428262
EPS15	0.704313308796439
EPS15L1	0.602691194668064
EPS8	0.870869169939686
EPS8L1	0.80651849550307
EPS8L2	0.748885719658236
EPS8L3	0.524626598898443
EPSTI1	0.0208637214901377
EPT1	0.889787951988046
EPX	0.84262187671247
EPYC	0.179371459786084
ERAL1	0.965064706338353
ERAP1	0.517444820090285
ERAP2	0.232602369467231
ERAS	0.53917561279198
ERBB2	0.97403439090461
ERBB2IP	0.89239841135443
ERBB3	0.980886489175726
ERBB4	0.975090650203753
ERC1	0.609993933684165
ERC2	0.789996263107054
ERCC1	0.918213371733658
ERCC2	0.918355513318646
ERCC3	0.926834536072788
ERCC4	0.95228176745146
ERCC5	0.843139490699317
ERCC6	0.826449386296399
ERCC6L	0.583248785927311
ERCC8	0.97576488456469
EREG	0.789831063510744
ERF	0.993616319457387
ERG	0.873038896452343
ERGIC1	0.800905186959344
ERGIC2	0.28375907868009
ERGIC3	0.30378891116301
ERH	0.781199836008485
ERI1	0.705336579477307
ERI2	0.380839234704918
ERI3	0.464287147599425
ERICH1	0.0475742741650545
ERLEC1	0.230912229909725
ERLIN1	0.800905186959344
ERLIN2	0.712488581899547
ERMAP	0.403993885008446
ERMN	0.354009869203385
ERMP1	0.181682500474298
ERN1	0.987560043200551
ERN2	0.139698190304657
ERO1L	0.742498514252969
ERO1LB	0.504694697716446
ERP27	0.00273727462471083
ERP29	0.972881648933916
ERP44	0.95484921665292
ERRFI1	0.919471758362567
ERV3	0.286121134421063
ERV3-1	0.114371359811310
ERVFRD-1	0.114371359811310
ERVMER34-1	0.114371359811310
ERVW-1	0.114371359811310
ERVWE1	0.53917561279198
ESAM	0.493806767822797
ESCO1	0.888403882085593
ESCO2	0.9670118274548
ESD	0.858638518166746
ESF1	0.0208389733717744
ESM1	0.94156220422927
ESPL1	0.494212624432148
ESPN	0.370466227400857
ESPNL	0.199849929627865
ESPNP	0.404376440750944
ESR1	1
ESR2	0.897267754065866
ESRP1	0.215067293437929
ESRP2	0.137999718156766
ESRRA	0.999999999785721
ESRRB	0.9655100041721
ESRRG	0.975284550302629
ESX1	3.66389918586724e-06
ESYT1	0.354318352927627
ESYT2	0.909213798596288
ESYT3	0.139469448313634
ETAA1	0.0338496428374948
ETF1	0.98349811542621
ETFA	0.9242707233349
ETFB	0.960686495564612
ETFDH	0.951218402345115
ETHE1	0.751886433350092
ETNK1	0.992118927446037
ETNK2	0.997892530364599
ETS1	1
ETS2	0.956447603411623
ETV1	0.821539940521175
ETV2	0.711092128684366
ETV3	0.181306735727745
ETV3L	0.114371359811310
ETV4	0.996465643554721
ETV5	0.95575728748696
ETV6	0.803177705885048
ETV7	0.983849668251166
EVC	0.157118868545411
EVC2	0.635482382802373
EVI2A	0.122832945150803
EVI2B	0.00101229631154775
EVI5	0.763897068834514
EVI5L	0.978061002168023
EVL	0.940510051319042
EVPL	0.731452493110284
EVPLL	0.0694197501458009
EVX1	0.781685050502436
EVX2	0.905257084193661
EWSR1	0.88366913530906
EXD1	0.301586448155115
EXD2	0.129272679403526
EXD3	0.877031555648026
EXO1	0.699098162086065
EXOC1	0.366745994525706
EXOC2	0.959373496210476
EXOC3	0.818168902833938
EXOC3L	0.423136176007629
EXOC3L1	0.114371359811310
EXOC3L2	0.210114013100160
EXOC3L4	0.114371359811310
EXOC4	0.859753386568526
EXOC5	0.820728581274551
EXOC6	0.432874001575962
EXOC6B	0.208178132817496
EXOC7	0.686735945620766
EXOC8	0.945755183152094
EXOG	0.049215817942606
EXOSC1	0.972735685519444
EXOSC10	0.963225594369206
EXOSC2	0.99703711499654
EXOSC3	0.923891052632659
EXOSC4	0.924673540390155
EXOSC5	0.963976381929697
EXOSC6	0.816130019103591
EXOSC7	0.958215037414519
EXOSC8	0.92964638343909
EXOSC9	0.749794785782134
EXPH5	0.660932016127664
EXT1	0.819014710634803
EXT2	0.748164078409223
EXTL1	0.665963646069647
EXTL2	0.106589173862139
EXTL3	0.699664594797456
EYA1	0.93062388635048
EYA2	0.924275516098322
EYA3	0.903404741917064
EYA4	0.269407588065499
EYS	0.114371359811310
EZH1	0.994906522634663
EZH2	0.965867773666132
EZR	0.53917561279198
F10	0.912837153594454
F11	0.779888918582352
F11R	0.833661356969438
F12	0.528331115164883
F13A1	0.738673586957824
F13B	0.674010291579735
F2	0.954879444754957
F2R	0.847692375254638
F2RL1	0.318266279554639
F2RL2	0.323672077970355
F2RL3	0.476390801836671
F3	0.847692375254638
F5	0.550888273197622
F7	0.781853479270454
F8	0.618696845956413
F8A1	0.751272915161194
F8A2	0.25002882047916
F8A3	0.25002882047916
F9	0.696870527160482
FA2H	0.249583106154275
FAAH	0.753998694134393
FAAH2	0.179624672441333
FABP1	0.984317743841896
FABP12	0.134344733800660
FABP2	0.0868406968447886
FABP3	0.988335963082744
FABP4	0.94994896142983
FABP5	0.800905186959344
FABP5L3	0.282681495523763
FABP6	0.231511415172244
FABP7	0.00434451043234925
FABP9	0.656819897647803
FADD	0.582478727649813
FADS1	0.931470813659021
FADS2	0.99182067471727
FADS3	0.139578344852034
FADS6	0.135314413410682
FAF1	0.973237570458603
FAF2	0.91086381376855
FAH	0.981056907440435
FAHD1	0.878632482166841
FAHD2A	0.00688788388088774
FAHD2B	0.199978517329088
FAIM	0.254417831862710
FAIM2	0.784809143553839
FAIM3	0.886936644653222
FAM100A	0.640078811235155
FAM100B	0.756215431761204
FAM101A	0.219287488812562
FAM101B	0.641639318113995
FAM102A	0.382205410619537
FAM102B	0.640078811235155
FAM103A1	0.855197147216222
FAM104A	0.433313835290392
FAM104B	0.307483654878265
FAM105A	0.126750714050421
FAM105B	0.846069866960955
FAM106A	0.114371359811310
FAM106B	0.114371359811310
FAM107A	0.854680661985836
FAM107B	0.343603100001632
FAM108A1	0.114371359811310
FAM108B1	0.282681495523763
FAM108C1	0.666317469715107
FAM109A	3.04551745689188e-05
FAM109B	0.421573928840563
FAM110A	0.870819580594821
FAM110B	0.199551345678875
FAM110C	0.239723220853675
FAM110D	0.114371359811310
FAM111A	0.000122475582191949
FAM111B	0.0258938382238493
FAM113A	0.948000936205384
FAM113B	0.297058587276919
FAM114A1	0.170779389803060
FAM114A2	0.142653555766554
FAM115A	0.934151995104909
FAM115C	0.135128987472504
FAM116A	0.665488569870588
FAM116B	0.173739741250498
FAM117A	0.757401829417479
FAM117B	0.423223488817929
FAM118A	0.225503593108378
FAM118B	0.843281570053338
FAM119A	0.337677248957071
FAM119B	0.335410945433279
FAM120A	0.155693823187198
FAM120AOS	0.0138635435321723
FAM120B	0.472993225129213
FAM120C	0.204581606929849
FAM122A	0.698888459498307
FAM122B	0.382878070668957
FAM122C	0.00101229631154775
FAM123A	0.193351923841851
FAM123B	0.502596837149947
FAM123C	0.483214234052133
FAM124A	0.424992568420095
FAM124B	0.708854390383452
FAM125A	0.0867164468249119
FAM125B	0.280066015462805
FAM126A	0.486113475610087
FAM126B	0.307483654878265
FAM127A	0.114371359811310
FAM127B	0.913796382038008
FAM127C	0.114371359811310
FAM128A	0.857634129572587
FAM128B	0.452422990320721
FAM129A	0.0521623692487363
FAM129B	0.99605680372481
FAM129C	0.325262182845412
FAM131A	0.780902129478975
FAM131B	0.0441435090023282
FAM131C	0.876490382749226
FAM132A	0.137420559326680
FAM132B	0.111342670303308
FAM133A	0.114371359811310
FAM133B	0.404376440750944
FAM134A	0.9370519747747
FAM134B	0.234291120728908
FAM134C	0.132299082590137
FAM135A	0.473453111184949
FAM135B	0.623698444031829
FAM136A	0.56676099658181
FAM138A	0.114371359811310
FAM138B	0.230912229909725
FAM138C	0.114371359811310
FAM138F	0.114371359811310
FAM13A	0.301648135668295
FAM13B	0.801527569426717
FAM13C	0.558699676223839
FAM149A	0.0353843137419496
FAM149B1	0.00766609507745566
FAM150A	0.114371359811310
FAM150B	0.0602669925338007
FAM151A	0.121068968860074
FAM151B	0.0364855408137016
FAM153A	0.00413655511245682
FAM153B	0.000222449010875180
FAM153C	0.0215178705326492
FAM154A	0.0556789429292613
FAM154B	0.316613521043463
FAM155A	0.230620713927345
FAM155B	0.114371359811310
FAM156A	0.509331341628927
FAM156B	0.114371359811310
FAM157A	0.114371359811310
FAM158A	0.997267866801277
FAM159A	0.230912229909725
FAM159B	0.169033262864810
FAM160A1	0.114055683339765
FAM160A2	0.428220671297596
FAM160B1	0.455173925005071
FAM160B2	0.0783463956801122
FAM161A	0.795156775497856
FAM161B	0.174379741105183
FAM162A	0.0846493874882562
FAM162B	0.307483654878265
FAM163A	0.0901593843300611
FAM163B	0.114371359811310
FAM164A	0.216206645027494
FAM164C	0.00936349907125865
FAM165A	0.114371359811310
FAM165B	0.230912229909725
FAM166A	0.269328535690929
FAM166B	0.0349057465546357
FAM167A	0.231370159291479
FAM167B	0.694296428644079
FAM168A	0.430317816630113
FAM168B	0.640078811235155
FAM169A	0.647812953649266
FAM169B	0.0652242018964366
FAM170A	0.0578233594461971
FAM170B	0.107397953363876
FAM171A1	0.644996178105967
FAM171A2	0.259086633395497
FAM171B	0.198083580056243
FAM172A	0.327871257738344
FAM173A	0.547011246166685
FAM173B	0.797246426302682
FAM174A	0.122668875474247
FAM174B	0.232870802922357
FAM175A	0.693563194469495
FAM175B	0.452262732742726
FAM176A	0.902414637392712
FAM176B	0.252609734802168
FAM176C	0.114371359811310
FAM177A1	0.221366974920866
FAM177B	0.0286794715304765
FAM178A	0.067366766623949
FAM178B	0.670462616865928
FAM179A	0.0131394793221521
FAM179B	0.845162867339081
FAM180A	0.149533359298102
FAM180B	0.230912229909725
FAM181A	0.106194893345664
FAM181B	0.0791815802735778
FAM182A	0.114371359811310
FAM182B	0.0158567256106625
FAM183A	0.187210402479429
FAM183B	0.0842413526843436
FAM184A	0.384588499415134
FAM184B	0.140530092426206
FAM185A	0.242113769936823
FAM186A	0.0320352169355749
FAM186B	0.0152723384925894
FAM187A	0.0157977286118071
FAM187B	0.0148251616639801
FAM188A	0.114371359811310
FAM188B	0.0108723113022177
FAM188B2	0.199208834078752
FAM189A1	0.00693059010050172
FAM189A2	0.53917561279198
FAM189B	0.230912229909725
FAM18A	0.00386038346766642
FAM18B	0.379515817868086
FAM18B1	0.114371359811310
FAM18B2	0.604351216334416
FAM18B2-CDRT4	0.114371359811310
FAM190A	0.104718516528427
FAM190B	0.53917561279198
FAM192A	0.230912229909725
FAM193A	0.114371359811310
FAM193B	0.824138295266208
FAM194A	0.114371359811310
FAM194B	0.114371359811310
FAM195A	0.824138295266208
FAM195B	0.282681495523763
FAM196A	0.114371359811310
FAM196B	0.404376440750944
FAM198A	0.230912229909725
FAM198B	0.230912229909725
FAM199X	0.114371359811310
FAM19A1	0.183577942823181
FAM19A2	0.105317915715147
FAM19A3	0.121637276530889
FAM19A4	0.115912880863080
FAM19A5	0.122493744964981
FAM200A	0.230912229909725
FAM200B	0.471208295418694
FAM201A	0.114371359811310
FAM203A	0.114371359811310
FAM203B	0.114371359811310
FAM204A	0.114371359811310
FAM205A	0.114371359811310
FAM205B	0.114371359811310
FAM206A	0.114371359811310
FAM207A	0.114371359811310
FAM208A	0.114371359811310
FAM208B	0.114371359811310
FAM209A	0.114371359811310
FAM209B	0.114371359811310
FAM20A	0.290996100570902
FAM20B	0.136292109633113
FAM20C	0.114371359811310
FAM210A	0.114371359811310
FAM210B	0.114371359811310
FAM211A	0.114371359811310
FAM211B	0.114371359811310
FAM212A	0.114371359811310
FAM212B	0.114371359811310
FAM213A	0.114371359811310
FAM213B	0.114371359811310
FAM214A	0.114371359811310
FAM214B	0.114371359811310
FAM216A	0.114371359811310
FAM216B	0.114371359811310
FAM217A	0.114371359811310
FAM217B	0.114371359811310
FAM218A	0.114371359811310
FAM219A	0.114371359811310
FAM219B	0.114371359811310
FAM21A	0.447985733622179
FAM21B	0.0913296615117862
FAM21C	0.923240420365789
FAM21D	0.114371359811310
FAM220A	0.114371359811310
FAM220BP	0.114371359811310
FAM22A	0.024177354417325
FAM22B	0.0130700829128077
FAM22D	0.0455306217132113
FAM22E	0.0145238007548994
FAM22F	0.074754698415213
FAM22G	0.0996823901799182
FAM23B	0.0330155799448092
FAM24A	0.302796439464690
FAM24B	0.0323190756489593
FAM25A	0.340173030167273
FAM25B	0.307483654878265
FAM25C	0.307483654878265
FAM25G	0.307483654878265
FAM26D	0.153529532061055
FAM26E	0.238469009943027
FAM26F	0.114371359811310
FAM27A	0.00594714822336119
FAM27B	0.00594714822336119
FAM27C	0.0123116523077605
FAM27D1	0.114371359811310
FAM27E1	0.114371359811310
FAM27E2	0.0216575425619227
FAM27E3	0.53917561279198
FAM27L	0.0047399319723483
FAM32A	0.753922444314162
FAM35A	0.230912229909725
FAM35B	0.0469330688770018
FAM36A	0.471208295418694
FAM3A	0.131976515708227
FAM3B	0.128707178081168
FAM3C	0.421210256237043
FAM3D	0.449964960264766
FAM40A	0.988233447799613
FAM40B	0.954111947371158
FAM43A	0.382413835139601
FAM43B	0.228887927651289
FAM44A	0.53917561279198
FAM45A	0.114371359811310
FAM46A	0.310714812118484
FAM46B	0.943446395443205
FAM46C	0.937496945916732
FAM46D	0.207164801417238
FAM47A	0.114371359811310
FAM47B	0.00398759053883814
FAM47C	0.0523909415192047
FAM47E	0.106399462736740
FAM48A	0.972197693905202
FAM49A	0.114371359811310
FAM49B	0.507941756390889
FAM50A	0.307483654878265
FAM50B	0.931400894725604
FAM53A	0.0645294727751221
FAM53B	0.179334391116805
FAM53C	0.605384231045327
FAM54A	0.631687224464725
FAM54B	0.0323636977585311
FAM55A	0.114702669339175
FAM55B	0.028087682569096
FAM55C	0.291471558383422
FAM55D	0.185349417387522
FAM57A	0.660645391301985
FAM57B	0.099532431691696
FAM58A	0.800905186959344
FAM59A	0.70392135948591
FAM59B	0.159436541302985
FAM5B	0.440972493950204
FAM5C	0.783533448182477
FAM60A	0.924673540390155
FAM63A	0.953342111954727
FAM63B	0.391429228646379
FAM64A	0.003065400684007
FAM65A	0.298687956326249
FAM65B	0.589287701405344
FAM65C	0.230912229909725
FAM66B	0.230912229909725
FAM66C	0.230912229909725
FAM69A	0.409928692488956
FAM69B	0.7202985308298
FAM69C	0.114371359811310
FAM70A	0.307483654878265
FAM70B	0.349636740902904
FAM71A	0.00849688747998956
FAM71B	0.0500308166482576
FAM71C	0.252121019425679
FAM71D	0.114371359811310
FAM71E1	0.260221459215179
FAM71E2	0.290290531287553
FAM71F1	0.00460150846433355
FAM71F2	0.0325338389746566
FAM72A	0.114371359811310
FAM72B	0.230912229909725
FAM72C	0.114371359811310
FAM72D	0.230912229909725
FAM73A	0.694401231954905
FAM73B	0.241365323480333
FAM74A1	0.114371359811310
FAM74A2	0.114371359811310
FAM75A1	0.00638032953205886
FAM75A2	0.00850083296949074
FAM75A3	0.00440537062575729
FAM75A4	0.0129388686156764
FAM75A5	0.00370564281228893
FAM75A6	0.00905061158002534
FAM75A7	0.00561538769729332
FAM75B	0.00145356130545949
FAM75D1	0.114371359811310
FAM75E1	0.114371359811310
FAM76A	0.748728429812909
FAM76B	0.728508748195275
FAM78A	0.997915355158402
FAM78B	0.302966985633425
FAM81A	0.526435780694386
FAM81B	0.00178978778797031
FAM82A1	0.0853116994447898
FAM82A2	0.80970558349153
FAM82B	0.572976384527294
FAM82C	0.53917561279198
FAM83A	0.552212065473945
FAM83B	0.301408219924809
FAM83C	0.382001248489362
FAM83D	0.456993288509155
FAM83E	0.179248709866732
FAM83F	0.693356507081327
FAM83G	0.509342680006116
FAM83H	0.660675435897192
FAM84A	0.274064006123958
FAM84B	0.731196952393116
FAM86A	0.684364236098085
FAM86B1	0.0386149958261153
FAM86B2	0.0353210916222308
FAM86C	0.141691657687275
FAM86C1	0.114371359811310
FAM89A	0.114371359811310
FAM89B	0.121033044192379
FAM8A1	0.101657598790441
FAM90A1	0.442342481647246
FAM90A26P	0.114371359811310
FAM90A27P	0.114371359811310
FAM91A1	0.505814327010316
FAM92A1	0.085862604388318
FAM92A2	0.0863395433209248
FAM92A3	0.53917561279198
FAM92B	0.03816105330151
FAM96A	0.957674420227322
FAM96B	0.862758663639953
FAM98A	0.83859962525327
FAM98B	0.793264724879677
FAM98C	0.654702314606778
FAM99B	0.471208295418694
FAM9A	0.114371359811310
FAM9B	0.0587754703967756
FAM9C	0.114371359811310
FAN1	0.114371359811310
FANCA	0.984708680237834
FANCB	0.811326608860039
FANCC	0.804035239144326
FANCD2	0.928066383235467
FANCE	0.62353553986975
FANCF	0.965367353380946
FANCG	0.766826301431355
FANCI	0.747253304016701
FANCL	0.874907869587137
FANCM	0.516437195968111
FANK1	0.999998220676873
FAP	0.945149854881108
FAR1	0.843200904701814
FAR2	0.160730755418352
FARP1	0.219764366144092
FARP2	0.276910836862411
FARS2	0.996970474698798
FARSA	0.995400322629656
FARSB	0.996354918050329
FAS	0.5973649060195
FASLG	0.722988131990514
FASN	0.98237199467576
FASTK	0.985310694803395
FASTKD1	0.393619786843879
FASTKD2	0.94329734677947
FASTKD3	0.139524684352525
FASTKD5	0.98991586623368
FAT1	0.652063189136731
FAT2	0.295657928515975
FAT3	0.694152196636661
FAT4	0.731132676310367
FATE1	0.707623709313122
FAU	0.800905186959344
FAXC	0.114371359811310
FBF1	0.568800020990868
FBL	0.976336908781325
FBLIM1	0.434062193039196
FBLL1	0.230912229909725
FBLN1	0.74014801269362
FBLN2	0.585886783065115
FBLN5	0.545352088790576
FBLN7	0.182358802481529
FBN1	0.748162043141933
FBN2	0.777507680502629
FBN3	0.122974862738444
FBP1	0.990477435632263
FBP2	0.981280771373025
FBRS	0.574441153547873
FBRSL1	0.200338944530010
FBXL12	0.843567958230176
FBXL13	0.0944130290169025
FBXL14	0.41913226839902
FBXL15	0.57867254472739
FBXL16	0.0800664684318352
FBXL17	0.123165776326578
FBXL18	0.92102381305475
FBXL19	0.94156220422927
FBXL2	0.177889650402686
FBXL20	0.426590863056365
FBXL22	0.177889650402686
FBXL3	0.87080522977411
FBXL4	0.646767716232038
FBXL5	0.773449601359886
FBXL6	0.892631823648979
FBXL7	0.307483654878265
FBXL8	0.360668656307261
FBXO10	0.296046972243589
FBXO11	0.780510317147331
FBXO15	0.213530938262161
FBXO16	0.634066139465043
FBXO17	0.554451798792081
FBXO18	0.940649911021393
FBXO2	0.805446806468139
FBXO21	0.873520533019596
FBXO22	0.595742171697227
FBXO24	0.747753194438256
FBXO25	0.15267527847555
FBXO27	0.767866540451518
FBXO28	0.973196043920505
FBXO3	0.984269883068802
FBXO30	0.82249305265519
FBXO31	0.999747970192897
FBXO32	0.87791869381409
FBXO33	0.745210942863986
FBXO34	0.735964157815193
FBXO36	0.406547446050351
FBXO38	0.89508286204071
FBXO39	0.127101555815938
FBXO4	0.95715551580893
FBXO40	0.365651776476921
FBXO41	0.223567968372314
FBXO42	0.658443435942939
FBXO43	0.252500217508483
FBXO44	0.661840282675465
FBXO45	0.917692869294325
FBXO46	0.381433804961163
FBXO47	0.209809476631983
FBXO48	0.0762261022266417
FBXO5	0.86015869959571
FBXO6	0.654455012647457
FBXO7	0.293959095897462
FBXO8	0.820487557596066
FBXO9	0.415233584997874
FBXW10	0.0539566271682561
FBXW11	0.996385379509263
FBXW12	0.0466678062327393
FBXW2	0.965867773666132
FBXW4	0.645033374178444
FBXW4P1	0.993644776095162
FBXW5	0.980255104921575
FBXW7	0.973294904543727
FBXW8	0.867946303056549
FBXW9	0.722090008726008
FCAMR	0.0378125117155994
FCAR	0.391639015912062
FCER1A	0.593292013244253
FCER1G	0.013978638367041
FCER2	0.699546187253192
FCF1	0.567332993003172
FCGBP	0.155518114984338
FCGR1A	0.307788739752004
FCGR1B	0.0408262118099972
FCGR2A	0.00250518248098529
FCGR2B	0.858880895676381
FCGR3A	0.00307415776912861
FCGR3B	0.0027141209331746
FCGRT	0.876009156022293
FCHO1	0.810522874073622
FCHO2	0.228500380110520
FCHSD1	0.540540744437445
FCHSD2	0.96424067740136
FCN1	0.260183234323714
FCN2	0.421121672012660
FCN3	0.138687411323846
FCP1	0.53917561279198
FCRL1	0.078520440160601
FCRL2	0.0330126136934249
FCRL3	0.198736853136179
FCRL4	0.0365427974667750
FCRL5	0.114907849340640
FCRL6	0.0507629893855681
FCRLA	0.238149546916779
FCRLB	0.200315134896142
FDCSP	0.114371359811310
FDFT1	0.999328997029193
FDPS	0.998147632671298
FDX1	0.822885636187169
FDX1L	0.291348332410314
FDXACB1	0.28164864325669
FDXR	0.825508665591955
FECH	0.986497530070052
FEM1A	0.923651491191806
FEM1B	0.947620932627023
FEM1C	0.931850835751717
FEN1	0.97595165595329
FER	0.786724412496807
FER1L6	0.126622124831522
FERD3L	0.438142882840391
FERMT1	0.216610504127586
FERMT2	0.53917561279198
FERMT3	0.813237122467235
FES	0.964945400971606
FETUB	0.057858568117236
FEV	0.801119222356545
FEZ1	0.767671982951163
FEZ2	0.6884929202155
FEZF1	0.887443009978153
FEZF2	0.630306510333988
FFAR1	0.223507559286237
FFAR2	0.262283530775301
FFAR3	0.114371359811310
FGA	0.423221889648702
FGB	0.780614416050337
FGD1	0.505588737090878
FGD2	0.82377638614965
FGD3	0.456277495856685
FGD4	0.079393683084323
FGD5	0.17707918124087
FGD6	0.138478681021692
FGF1	0.903404741917064
FGF10	0.8311226104261
FGF11	0.136436979994474
FGF12	0.731196952393116
FGF13	0.53917561279198
FGF14	0.35199830783195
FGF16	0.307483654878265
FGF17	0.39363045554584
FGF18	0.739926981115372
FGF19	0.411435977909071
FGF2	0.429143749110675
FGF20	0.34288851079218
FGF21	0.105194843227456
FGF22	0.126364613198670
FGF23	0.0307765327746466
FGF3	0.710222798375933
FGF4	0.145741639023852
FGF5	0.155286024244623
FGF6	0.149838713563244
FGF7	0.53917561279198
FGF8	0.720219474545877
FGF9	0.454242647891319
FGFBP1	0.794486020274955
FGFBP2	0.443953661731912
FGFBP3	0.0154988144932712
FGFR1	0.933456948656863
FGFR18A	0.114371359811310
FGFR1OP	0.840362994396837
FGFR1OP2	0.967411837430166
FGFR2	0.955532507361433
FGFR3	0.836512423621145
FGFR4	0.913735067941858
FGFRL1	0.114371359811310
FGG	0.917184539945999
FGGY	0.15817122576856
FGL1	0.000522926791099276
FGL2	0.127492668492610
FGR	0.993214054443011
FH	0.976291412527315
FHAD1	0.0583656520709602
FHDC1	0.0778074625890051
FHIT	0.977559544773306
FHL1	0.961006088600908
FHL1TV1	0.114371359811310
FHL2	0.930145719573271
FHL3	0.709794438143332
FHL5	0.659715816121109
FHOD1	0.87806369445467
FHOD3	0.152255049705535
FIBCD1	0.998888920796097
FIBIN	0.307483654878265
FIBP	0.967411837430166
FICD	0.931216285094848
