Gene	score
RILPL1	2.029058228
KIT	2.028951071
SMS	2.028705646
MSL1	2.028698042
HOXC4	2.028044038
GRHL2	2.027973522
ZC3H12A	2.027416996
HRAS	2.027008417
KRT1	2.026830744
RCOR1	2.026765067
SLC46A1	2.026245874
COX11	2.026203702
CDC5L	2.026148395
KCNMB4	2.02608341
GUCY2D	2.025466738
SLC35E2	2.025314644
VASH1	2.024854215
GTF2A1	2.024149052
HLA-G	2.02360981
AR	2.0231079
NPHS1	2.02310237
TRERF1	2.023096839
SEPN1	2.022910178
HGF	2.022717987
SURF6	2.022561745
PTPN2	2.021960283
ANAPC7	2.021925025
ING1	2.021921568
BAIAP2L2	2.021899445
BRCC3	2.021853126
L3MBTL2	2.02145699
SEMA6A	2.021421732
ZC3H13	2.021283465
MTM1	2.02125996
DEDD	2.021177691
HSD17B10	2.019956792
SMYD5	2.019790871
ANP32E	2.018922553
RBM12	2.018901122
SLC29A1	2.018860333
ZNF367	2.018312104
BTBD3	2.018266475
HS6ST1	2.018112308
ZNF445	2.018021743
LIG3	2.01783923
GALR3	2.017754196
MOGS	2.017750739
SIRT6	2.017701654
HIST1H2AJ	2.017397466
DAB2IP	2.016848546
GALNTL6	2.016840941
SRD5A3	2.016810522
CLCN6	2.01663838
TSHZ3	2.014965347
FLRT1	2.014726836
TAGLN3	2.01470817
FOXL2NB	2.01461484
TMEM229B	2.014425414
NKRF	2.01413367
LRRC3B	2.013328955
CCNY	2.013301301
FGF18	2.013042742
SLC25A12	2.012307161
DEF8	2.012294025
LONRF2	2.012159215
CCNT2	2.011522494
KANK3	2.011268774
CLCN7	2.011196184
TTL	2.01059403
ZNF592	2.01042811
ENO2	2.010392852
LRRC43	2.010373494
DIO2	2.010103873
SENP3	2.009781711
PCDHGA4	2.009653122
RFX2	2.008918232
ADCYAP1R1	2.008712906
SSBP2	2.008385904
LDOC1L	2.007875698
CLCN5	2.007850118
EMC6	2.006999775
LTA4H	2.006967283
PCGF3	2.006779931
LRRC57	2.006560086
CBFB	2.006461916
EDC3	2.006277329
PTDSS2	2.006149432
COPB2	2.006027757
MTMR1	2.005932353
SLC2A3	2.00579132
AMPD3	2.005668263
SYNJ1	2.005348865
MID1IP1	2.005306003
SNRPN	2.003688968
RNF8	2.003147652
DIRAS2	2.00300662
RRAGB	2.002882179
KCNJ2	2.001585924
ARHGAP33	2.001337735
MARCKS	2.000873157
ACVR1C	2.000542699
ATP11C	2.000437616
SP3	2.00022261
RPL5	2.000197031
COG8	2.000148637
HLA-E	1.999793291
LONRF1	1.999657097
KDELR2	1.999312121
GALNT18	1.999034204
ZDHHC1	1.999023142
RYR3	1.998678166
FKBP9	1.998559256
HIST1H2BI	1.998456938
KNDC1	1.998445186
ZNF800	1.998283413
MICAL3	1.997429613
PPP1R14B	1.997106068
B4GALT4	1.997102612
ATP2B4	1.996897285
TMTC2	1.996324167
NOP58	1.99622185
RNPEPL1	1.996221158
MECOM	1.996142346
AICDA	1.995990944
PHLDA3	1.995822949
TRIM25	1.99562661
ACSL3	1.99550286
NFYC	1.99370677
SURF4	1.993425396
BMP1	1.993229748
GPR150	1.99267668
CIC	1.992265335
KAT2B	1.991495187
GTF2B	1.991140531
HMGCS1	1.990689089
DAAM1	1.990597833
CDC42	1.990499663
N4BP3	1.990357939
WDR37	1.990344804
MSANTD2	1.99006343
LIN54	1.989837363
CDH24	1.989687343
TASP1	1.989475103
ABT1	1.989311257
CHRNB1	1.987934116
DUSP28	1.987665877
FBXO24	1.986791338
CHRM3	1.986780276
FXR1	1.98619748
DCAF6	1.986133877
OLIG2	1.985929242
BACE1	1.985394839
DPY19L1	1.985094799
NEK6	1.985091343
GMEB2	1.984906756
LRP1B	1.984901225
CADM1	1.984855597
HAND1	1.984584594
EFNB3	1.984060561
TRPC6	1.983813754
FDPS	1.983635389
WASF1	1.983150072
NFATC2	1.982982768
DGKB	1.982782281
RPS11	1.982452514
OSBP2	1.982281063
MSX1	1.981731451
HOXC8	1.981701723
SPAG4	1.981665082
IGSF3	1.981450077
PANK3	1.980841701
EXT1	1.980734544
RPL10A	1.980594203
FRAT2	1.980549958
APAF1	1.979875214
PPP2R5B	1.979573791
EIF2S2	1.979216371
TBCD	1.978956429
WDR1	1.97793256
ZNF791	1.977840613
HOXD9	1.977750739
DCXR	1.977453464
TRIM49	1.976945333
RNF220	1.976782869
GDF7	1.976526383
TIAM2	1.975709915
NPTX1	1.975252251
HUNK	1.975222524
BRWD1	1.975120897
ABL1	1.97483745
TNKS2	1.974318948
SFMBT1	1.974267789
CD6	1.974088733
DNAJB11	1.9739318
HLA-DRA	1.973819112
KDELR1	1.973795607
RAB8A	1.973674623
CNP	1.972708827
ZNF384	1.972577473
PKLR	1.972462711
LRRTM2	1.972421231
RHBDL1	1.972403948
PPP2R5C	1.972184794
B4GALT1	1.971434695
ANO3	1.971279835
GATA2	1.970611314
G3BP1	1.97054218
MYO1F	1.970526279
BLOC1S3	1.970270485
IGFBP5	1.970152267
MAGI3	1.969729861
CAPN1	1.969729169
MTSS1	1.969570853
RALBP1	1.968688709
FOS	1.968391434
RAB3A	1.968380373
KLB	1.968087247
VAT1	1.967896438
LARGE	1.967392454
PSD4	1.967331617
HAS3	1.967145647
ADM	1.966347154
CXCR5	1.965745001
PITPNC1	1.96565651
BTN1A1	1.965469849
SPNS1	1.965328125
CYP27C1	1.965200228
MTCH1	1.964620197
SNX6	1.9643008
TADA3	1.964080264
EPHA5	1.963817556
MPP2	1.963686203
SHC1	1.963465667
HACE1	1.963297672
NT5DC2	1.963254809
SPATS2L	1.963206416
DNAH2	1.962267582
RHBDF1	1.962188078
TMTC3	1.961733179
B4GALT5	1.961666119
DNTTIP1	1.960848269
TRIM62	1.960471491
TBX3	1.960259251
FUBP3	1.960181821
SLC5A3	1.960130662
POLR2I	1.959578976
NAA35	1.95898581
WFIKKN1	1.958584836
MYO1D	1.957742789
COPG1	1.957663976
DUT	1.957618348
RASD1	1.957226361
YAP1	1.9569519
OSBPL11	1.956705093
JPH4	1.95603035
BCORL1	1.955779395
PCDHA9	1.955484886
PANK4	1.955209043
TIPRL	1.95428127
NKX2-8	1.953723362
DARS2	1.953451667
AXL	1.952106327
EIF5A	1.952082822
YWHAB	1.952024058
KLF1	1.952006775
ACSBG1	1.951244232
SEL1L	1.950297793
PIP4K2C	1.950055825
MAP7D1	1.949947286
LRFN2	1.949860177
FOSL2	1.949330614
TUBGCP3	1.949322318
CHST3	1.949265629
CNTN1	1.949133583
SCYL2	1.94902297
LRFN5	1.948494098
PRKD3	1.948406298
DUSP10	1.948161565
BATF	1.947997027
DOK6	1.947970065
DEXI	1.947838711
E4F1	1.946992516
HIST1H4A	1.946894347
OPA3	1.946762301
ZNF625	1.946578406
GID8	1.945651325
YBX1	1.945521354
CTDP1	1.944021155
PRPSAP1	1.943980366
REEP1	1.943819285
HAS1	1.943746003
PRICKLE3	1.943745312
CXorf57	1.943307696
WNK4	1.943213675
ITGA3	1.942537548
COPB1	1.942454588
TP73	1.942350196
SOCS7	1.941976875
ZC3H14	1.941726611
TMEM203	1.941539951
FAM49A	1.941538568
HCRT	1.941344994
SEMA6C	1.941116853
PDHA1	1.940435196
RNF165	1.939900793
SRRM1	1.939850326
SNX18	1.939136867
HIST1H4J	1.938908035
TUFM	1.938908035
MEAF6	1.938846506
BPNT1	1.938628044
CTU1	1.937833699
PRKAA2	1.937496327
FNDC4	1.936151679
TSPYL1	1.935963636
PSMA1	1.935920082
CBFA2T2	1.935870997
THBS1	1.935855787
ZNF652	1.9358468
MYADM	1.93550528
CSE1L	1.934872708
MBTD1	1.9345063
TCP10	1.933917973
ARHGEF19	1.933743756
SEZ6	1.933581984
NAB2	1.933391175
CLCN2	1.933301993
CSMD3	1.933023384
FSIP2	1.932230422
SEC14L1	1.931926234
ZNF12	1.931708464
ROBO2	1.93144783
RNF11	1.931236973
ADAMTS1	1.930352063
KLF14	1.930191673
SALL1	1.929390415
KIF23	1.92917057
APBB1IP	1.928676956
HSD17B1	1.928480617
H2AFJ	1.928040927
DTX3	1.927824539
LGI1	1.927712543
ZNF785	1.927604694
NFAT5	1.927583263
ATG2A	1.927161548
SYT3	1.926929259
AK4	1.926889853
HIBCH	1.926377573
HGH1	1.926031214
PRAM1	1.925563871
SOCS6	1.925384815
CAPZB	1.925039147
DNASE2	1.924863548
CHMP1B	1.923500925
ABHD17B	1.923429717
EIF5B	1.922902228
NR1H2	1.921981368
SLC11A2	1.921920531
GREB1	1.921156605
PCDHA11	1.920994141
CSTF2T	1.920515737
STMN3	1.920454899
DCHS1	1.920388531
DESI2	1.920187352
ZFAND3	1.92011407
HOOK3	1.919995161
SPAG6	1.919717935
LIN9	1.919460758
CCDC64	1.91943587
RAB11FIP3	1.91925474
NFKBID	1.919180767
OR2A7	1.918921516
NAP1L1	1.918713424
LRRC14	1.918376052
CHP	1.917448279
DTNA	1.917214608
DDB2	1.916138889
NFE2	1.915918353
FZD3	1.915577525
LEFTY1	1.915132304
ACAP1	1.91489172
ZNF483	1.914859227
UBE3C	1.914606889
FOXP4	1.91459168
USP37	1.914434747
ZBTB2	1.914294405
DSTYK	1.914283344
PPM1H	1.913793878
MRPS30	1.913452358
SHOX2	1.91340673
BRD7	1.913368015
GLRA2	1.913299573
TMED7	1.913139183
TTC19	1.913065902
CALHM2	1.91291519
POU4F2	1.912733369
PRPF39	1.912565374
POSTN	1.912194818
PRPF4	1.912095957
CDC37	1.911971517
BICD1	1.911941098
ATAD1	1.911556715
VDAC1	1.910748544
JADE3	1.910676645
ITGA2B	1.910310237
SCNN1A	1.910018493
IGFBP2	1.90963895
NCS1	1.909632037
CCDC102A	1.909211013
PIWIL4	1.90838141
RNF149	1.908071692
SOWAHB	1.907474377
RPS7	1.907313987
SREK1	1.907305691
ADAMTS19	1.90718056
CHCHD1	1.906908173
LDLRAD2	1.90682383
TTC22	1.906449818
FAM120B	1.906323303
SEMA4G	1.906301872
GPS1	1.906230664
GNPDA2	1.905851121
FAM168A	1.905084429
UBASH3B	1.904617086
PHOX2A	1.904420747
DUSP11	1.904052265
SNRNP40	1.903929207
HK2	1.903420384
ELAVL4	1.903306314
TMEM200C	1.903290413
AIDA	1.903188787
RB1	1.903099604
STK38L	1.902500216
EXOC1	1.902328765
PFN1	1.902317012
BUB3	1.900876268
SEC23A	1.900506403
PPIB	1.900493959
HNRNPD	1.900211894
LANCL3	1.900135156
MAPKAPK2	1.899855856
RRAS2	1.899597297
RCN2	1.8989986
FAM153B	1.898828531
GSK3B	1.897126463
DDR2	1.895152699
NAA38	1.895069047
CNOT8	1.894394995
C2CD2L	1.894129522
NPPC	1.89398365
NR5A2	1.893754126
CAB39	1.893418829
SH2B1	1.893252908
GIN1	1.893143677
ST7	1.893037902
FUT9	1.892890648
CEMIP	1.892210373
ATP13A3	1.892146079
VPS4B	1.892114278
DNAJC5	1.891599924
GIGYF2	1.891572962
CCDC132	1.891570197
ZNF250	1.891469261
UBE2R2	1.891167148
RASL10B	1.890974265
PFKFB2	1.890629288
ITGB1	1.889821808
HOXC5	1.889682158
PRKAG2	1.889303306
PTPN9	1.889178175
KBTBD13	1.88911388
GCH1	1.888573256
SLC45A1	1.888374842
FLT1	1.887991842
CAMSAP1	1.887736048
FOXK2	1.886949308
TRA2A	1.886759882
FRS2	1.88660364
ACTR6	1.885836948
CLEC4G	1.885785098
LYN	1.885761593
CELF6	1.88526314
ZBTB7C	1.885129712
NKX2-4	1.884970013
STIM1	1.884519954
ZC3H10	1.883950984
DPYSL3	1.883868024
C4orf29	1.883153183
ZXDA	1.882569004
HOXC12	1.882332567
RALB	1.882221953
YARS2	1.882171486
PAQR6	1.882038058
ST6GAL2	1.880976858
CYP17A1	1.879381254
FBRS	1.879302442
BACH2	1.879002402
CITED2	1.878732781
EIF4ENIF1	1.87801794
RHOQ	1.877863081
CEPT1	1.876911111
SEPT1	1.876834373
PPP1R3D	1.876820547
KLHL24	1.876659465
CDH9	1.876393992
GUCY1B3	1.876351821
SCML2	1.875027221
KIRREL3	1.874604815
ABHD16A	1.87457094
DEGS2	1.874192088
GALNT13	1.874054512
PRR15	1.87342194
LBX1	1.871912753
MAN1C1	1.871629997
ABTB2	1.871446102
SPAG7	1.871096977
ARHGEF1	1.87108315
TATDN2	1.869831141
XPA	1.868963515
PIGA	1.868738139
NRP2	1.868520368
GZF1	1.867502722
UGDH	1.867130783
SNX8	1.866958641
VPS36	1.866721513
NABP2	1.86648715
CSNK1G3	1.866442904
DPAGT1	1.866346809
MGAT2	1.866066818
TNNI1	1.86591818
ATP5A1	1.865867713
PAXIP1	1.865024975
AADAT	1.864791303
LPHN3	1.864447709
SLC35F3	1.864213346
ARHGAP31	1.86293161
LGALS9C	1.862674433
PRSS8	1.862523721
E2F5	1.862315629
SCAF8	1.86221262
NOX5	1.861748734
EARS2	1.860988956
KCNK4	1.860814048
ATG2B	1.860531983
SAP30	1.860030764
NKX2-5	1.859814376
LCMT2	1.859547521
DDX43	1.859038698
TBC1D22B	1.857462452
OR2W1	1.856732401
PLCG2	1.856415078
APEH	1.856023782
TBC1D12	1.855503206
HYAL2	1.855102231
ABCB6	1.854627975
YDJC	1.85456852
STRADA	1.854405365
FAM178A	1.854315491
GAPDH	1.854156484
EYA4	1.853932491
ZIC4	1.853138146
NT5DC3	1.852141931
RGL1	1.851525951
CEL	1.851355191
KIAA0930	1.851161617
TGFBR2	1.850939007
WWC3	1.850857429
MYBPC1	1.850722619
HOXA1	1.850633436
NELFE	1.850251128
CCHCR1	1.849835635
GNAI3	1.849561866
ATN1	1.849329577
IRF5	1.848992205
LTBR	1.848605748
PGA5	1.848374151
TNS3	1.848159146
PTAFR	1.847705629
ZFAT	1.847508598
MEI1	1.847309494
ARHGEF15	1.846338858
MGAT4B	1.846268342
OSBPL2	1.845733248
ETV6	1.845292176
DAPP1	1.844918854
POGLUT1	1.844784044
CETN1	1.84411967
HBP1	1.844081647
TCEA2	1.843860419
FFAR4	1.843538257
MSANTD3	1.8428725
HIST1H3D	1.8425773
RHOC	1.842514388
MOCS2	1.842068477
CCKBR	1.841885964
GATM	1.841565876
KCNA4	1.841549975
C6orf136	1.840947821
CYP26A1	1.840869009
GXYLT1	1.84063119
DFFB	1.840284139
MCF2	1.839977186
GJA3	1.839761489
CARD10	1.839331478
LEPRE1	1.838707893
CTDSP1	1.838617328
PHKA1	1.838279265
TMC4	1.838237094
TMEM132A	1.838035224
KIFC3	1.837078415
ELF2	1.836586875
TNFSF13B	1.836472113
HTRA3	1.836060768
SOWAHC	1.835529131
ZNF410	1.835500786
PRKCZ	1.834987124
YARS	1.834879275
NOTCH2NL	1.834578544
KLHL9	1.834385662
KIF2C	1.833893431
NYAP2	1.833687413
TMEM107	1.833563663
IKZF5	1.83293593
RAB10	1.832595793
ATP2A3	1.832525968
NHLH1	1.832187905
AHRR	1.83183325
COL3A1	1.831537358
FGD4	1.829143262
CSPG4	1.828675228
DNAJB2	1.828652414
TMEM178A	1.828599181
RAD52	1.828420816
KLF7	1.828321264
MLXIP	1.828312968
PSMA6	1.828290845
RBM26	1.82735132
RGL2	1.827226188
MMD	1.826509964
NUMA1	1.826373079
PCDHGC5	1.826122124
SLC6A11	1.825739816
TMEM88	1.824216112
ZNF281	1.824203668
TRIM26	1.823664426
CHAF1B	1.823326362
AIM2	1.823063655
AKTIP	1.822581102
TACR3	1.82253824
POU5F2	1.821999689
PCGF1	1.82099103
MTRF1L	1.820894934
BECN1	1.820428283
MAGED2	1.82041169
CELSR1	1.820343248
SYDE1	1.82030799
BICC1	1.820258214
CCNL2	1.820210512
RTN2	1.819952643
CDX2	1.819892497
DIMT1	1.81977497
SHE	1.819589001
USP19	1.819380909
TTLL7	1.819272369
TXNL1	1.819062894
DDX18	1.818748336
TM9SF1	1.818632883
ZBTB47	1.818489086
PRSS54	1.81826371
RMDN3	1.818130974
DDX6	1.81793256
KDM3A	1.817456921
RNF41	1.817182461
VPS72	1.815402962
CTNNBL1	1.815306867
FRMPD4	1.814502152
GATAD2A	1.813405693
VAV2	1.813353152
COL8A2	1.813042051
SH3BP5L	1.812822206
MFHAS1	1.81214124
SNAPIN	1.811405659
HIST1H2BC	1.811084879
CALD1	1.810745433
ZNF385B	1.810002938
VPS4A	1.809974593
PSMB3	1.809924817
GPR34	1.809534904
HOXB7	1.80938281
GRAMD1A	1.809037833
GPM6B	1.808892653
LIMK2	1.808512418
DISP2	1.808434989
PFKM	1.808419088
FGFR3	1.808365164
TRIM44	1.80826492
OSR1	1.80821307
SLC16A8	1.807751257
TPM4	1.807590176
LCP1	1.807367566
PDE4B	1.806793066
GRAMD4	1.806558703
TRAPPC8	1.806219948
FBXL2	1.80603467
ZZEF1	1.805803764
PAK3	1.805750531
RELL1	1.8052424
CLEC14A	1.805161513
RAB3GAP1	1.804638863
UBE4A	1.804625728
LYPD3	1.804479165
CPSF7	1.803852123
IER3	1.803335004
HIST2H2BE	1.803160096
PCDHGB6	1.803119999
PRDX4	1.802990027
SPEF1	1.802658878
ECE1	1.802518536
TMEM194A	1.802412762
MIER1	1.802411379
COQ4	1.802035984
LPCAT2	1.802014553
NEUROD1	1.801912235
MXD4	1.801912235
KLHL31	1.801454571
RELN	1.801081941
DRP2	1.801047374
PSMD7	1.80077637
KRT12	1.80070378
CBLL1	1.800483244
RASAL1	1.800067751
MYH6	1.800014518
IRX2	1.799642579
CIR1	1.799055635
RPS6	1.798367065
DNAH10	1.798013101
LSM14B	1.797751776
PCDHB13	1.797549906
USP12	1.797494599
FLOT1	1.797218065
MUC2	1.796669144
SLC25A23	1.796520507
CLVS2	1.79582848
NR3C1	1.794631086
DDX28	1.794120189
USP14	1.79360307
PCDHB5	1.79343784
SSBP3	1.793182046
TMPRSS13	1.792702259
TDRD10	1.792130524
PIK3C3	1.792091118
KBTBD11	1.791963221
CLK4	1.791808362
AQP12A	1.791553259
SCAP	1.79146062
C1orf43	1.790272213
SRSF7	1.79004269
ZNF784	1.789919632
HIST2H2AB	1.789828376
ARMCX2	1.789761316
ACSL1	1.789663838
GMPPB	1.789090029
HMG20B	1.788879172
CDC123	1.788851518
PRKAR2B	1.78827771
RRP9	1.788233464
CD19	1.787558029
CREB5	1.787130783
ITK	1.786778894
MARCH5	1.786628874
ZCCHC6	1.786299798
SOWAHD	1.786160839
FAM122A	1.785698336
FGF13	1.78417394
ACTL9	1.7840495
RBM27	1.783945799
TYMSOS	1.783836568
HIF1AN	1.783310462
FAM47B	1.783217823
TCF19	1.782451131
LIN7B	1.782416564
RCC1	1.782337752
CXCR4	1.782321851
SEC11C	1.782112377
KIAA2022	1.781087126
SLITRK2	1.780955772
TMEM164	1.780236783
PAFAH1B2	1.780019703
ERBB4	1.779928447
ATG5	1.779864844
MOSPD3	1.77926753
PTPMT1	1.779203235
TBX6	1.778280302
DAXX	1.778095024
PCDHGB3	1.777548869
PLEKHH1	1.777454847
NT5C1B-RDH14	1.777450008
SLC44A5	1.777335246
DERL2	1.777247446
TPX2	1.776994417
MYL9	1.776848546
RBM45	1.776653589
ATP13A2	1.776585147
ZNF287	1.776321056
TAX1BP1	1.776102594
GRIP1	1.776034843
ACTL6A	1.776009264
PPIE	1.775692632
ME2	1.775245338
RTN4RL1	1.774668072
PRKACG	1.774246358
PGLYRP2	1.774037574
CCR7	1.773778323
SCP2	1.773324116
THBS2	1.772460637
PAPL	1.771870928
WNT2B	1.771409807
PRPH2	1.771382845
PREX2	1.770924489
ZBTB48	1.770864343
CNIH2	1.770238684
HSD11B2	1.770112169
ZDHHC22	1.769913756
ZDHHC5	1.769418759
GDPD1	1.769219655
WDR77	1.768902332
TRIM41	1.768757151
PHF12	1.768694931
TOPORS	1.768582934
TFDP1	1.768385904
FCGRT	1.768345806
KDM4D	1.767823848
STRIP1	1.767700099
GRB10	1.767075131
RPS10-NUDT3	1.76643288
POTEG	1.766332636
RTCB	1.766195752
GPR45	1.766030522
ADH1C	1.765693842
CBX8	1.765234795
ME3	1.765094454
QTRTD1	1.764851795
C17orf102	1.764551064
TTLL1	1.764488152
DSP	1.764289048
XCR1	1.763696573
HOXB1	1.763323943
P2RY2	1.763215403
WDR19	1.763189132
CACNA2D3	1.763133825
SYVN1	1.763126221
GPX5	1.763025286
SYNGR3	1.762616015
PRKAG1	1.762374739
MNT	1.762298
YME1L1	1.762031145
KCTD15	1.761667502
SHKBP1	1.761204998
ALOX5	1.760565513
NDNL2	1.760409271
BCL6B	1.759730379
DACT3	1.759617691
PRSS16	1.759591421
DCAF15	1.759296911
COCH	1.758956774
KLRG2	1.758783249
PCDHB8	1.758701671
ATL3	1.758670561
FUT8	1.758539207
CD14	1.758502567
HSD17B12	1.757942585
MAP4K3	1.757777355
MPO	1.757750393
TNFRSF13C	1.75752087
B3GALT2	1.757515339
CDK18	1.757114364
ALG5	1.756837139
RANBP6	1.756522581
G6PD	1.756517741
NCOA1	1.756503223
FIG4	1.756477644
SUV420H1	1.756464509
CPLX2	1.756249503
PRKAB2	1.756115384
CASP8AP2	1.756015832
BCKDK	1.755997857
OTUD6A	1.755957068
MSX2	1.755914205
MMP21	1.75508875
LYPLA2	1.75505764
ACVR1	1.75471059
INTS9	1.754112584
PRKRIR	1.75395012
FUS	1.753715066
ARHGEF6	1.753632106
ZBTB5	1.753611366
LDHD	1.753584403
NAAA	1.753569885
CDS1	1.753024421
TMEM110	1.752380788
SRD5A1	1.752263952
SRSF12	1.751735771
KCNQ1	1.751730932
NKX3-1	1.751691526
AMDHD2	1.751638293
RAC3	1.751623084
MED26	1.751467533
MYH2	1.750793481
C1orf52	1.750493441
KIF18B	1.750473392
UXS1	1.750463022
ASNA1	1.750175426
STK11	1.75014639
MAFG	1.749974248
BMP7	1.748703572
EFNB2	1.748595724
HINFP	1.747616793
DNAJB14	1.747577386
SLC4A1AP	1.747152906
KIF1C	1.747016713
TLX1	1.746915778
PAF1	1.746860471
ZBTB7B	1.746815534
RAB33A	1.74659569
C7orf26	1.746530013
ERAS	1.746332982
GREM1	1.746185727
PPP6R3	1.746108298
SPOCD1	1.746055756
GALNT2	1.74571078
ZNF81	1.745119688
DCDC2	1.744930953
NCAM2	1.74490883
BZW1	1.744755354
SLC33A1	1.744654419
CNTD2	1.744459462
DNAAF3	1.744167027
NNT	1.743980366
SLC5A10	1.743606353
PRNP	1.74254377
SPRY2	1.742001072
GPR123	1.74167407
CCR6	1.741577283
PHF6	1.741002783
RFX4	1.740950241
MDK	1.740849306
SBDS	1.740552723
CLTB	1.740523687
SYP	1.740410308
TRIM43	1.739983754
RNF141	1.739693393
SP1	1.739621494
BTBD1	1.73947493
TBC1D13	1.739472856
SORCS3	1.739088474
HOMER1	1.739031784
TMOD1	1.738832679
PCDHGA6	1.73871377
EIF2B1	1.738453827
HLF	1.7383363
SGSM1	1.738319017
PIKFYVE	1.738104703
MLLT3	1.738021051
ZCCHC14	1.737925647
THAP7	1.73782886
TBC1D19	1.73761178
WIPI2	1.737400232
ARHGEF40	1.737279939
SUPV3L1	1.737110562
SALL4	1.73686652
PSMB4	1.736737932
MED15	1.73672687
AS3MT	1.736461398
SRCRB4D	1.736455867
SPON1	1.735868231
NDEL1	1.735141637
DPPA5	1.734892757
CCSAP	1.734825006
N4BP2L1	1.734585112
TOX4	1.734556076
KIFC1	1.734312034
CLPB	1.734201421
OSBPL9	1.734200729
VASP	1.734027895
ZC3H12C	1.733976737
UNC5C	1.733439569
NOV	1.733381496
PLEKHA2	1.733040668
SLC19A1	1.732598904
PGAP1	1.732578164
USE1	1.732561572
HIGD2A	1.732343801
BMPR1A	1.732096303
ZNF583	1.73198085
TBP	1.731839126
XPOT	1.731808707
BAI3	1.731636565
PHTF2	1.731035103
ARHGEF26	1.730186142
ASB1	1.729960767
DUSP4	1.729580532
UBQLN2	1.729321281
RHOBTB3	1.72910835
PSMA2	1.729069635
SLC25A42	1.728875369
HIST1H2BK	1.728544911
ZNF24	1.727510672
EBNA1BP2	1.726877409
PTDSS1	1.726128001
B4GALT6	1.726066472
C9orf40	1.726000795
KIRREL2	1.725997338
CHST11	1.725585302
UBAC2	1.725216129
PIH1D1	1.724877374
DDX50	1.724751551
RASL11B	1.724400353
DDX5	1.723869407
DDAH2	1.723798199
ACTR1B	1.723692425
SLC39A14	1.723675833
CCNI2	1.723599786
SMG7	1.723252735
SMG9	1.723231304
TYRO3	1.722926425
SSTR4	1.722906376
PPM1D	1.722894623
ATXN7L2	1.72284139
SORBS2	1.722786775
MTMR2	1.722676161
SLC6A3	1.722600114
TECTA	1.722474982
ORAI2	1.722398244
TMEM231	1.722367134
YWHAH	1.722283482
RCOR2	1.72213761
SEMA4A	1.722009713
SYNPO2L	1.721576246
CCT5	1.721549284
PAK7	1.721543062
RC3H2	1.721450423
NKAPL	1.720892515
SMOX	1.720820616
TBX21	1.720659534
HEY1	1.720647782
OTULIN	1.720589018
SLC16A1	1.720390605
EXOC2	1.720087108
PFN3	1.720026271
LIG1	1.719712404
NPR1	1.719690282
FOLH1	1.719625987
SFRP1	1.719386785
NDUFS7	1.719332861
ZKSCAN1	1.719287924
BCL2L2	1.719059092
NELFCD	1.719043191
ZDHHC3	1.719007242
LRRC16B	1.718952626
TDP2	1.718584836
PYY	1.718492197
ZNF467	1.717811231
NRG3	1.717747628
CUL4A	1.717589312
PTK2	1.717058366
DNAJC9	1.716743117
GLIS2	1.716568209
CDH1	1.715805665
TOMM20L	1.715769025
PROC	1.715322422
MTMR14	1.715141983
CC2D1A	1.715134378
PPIL1	1.714604124
RNF19A	1.714148534
CRLF1	1.71360307
MRM1	1.713286438
LATS1	1.712936622
ATAT1	1.712805959
FLOT2	1.712690506
SFMBT2	1.71220588
DNAJC2	1.711618244
ARAP1	1.711451632
CERS5	1.711333414
TMEM55A	1.711118409
PRIC285	1.710805233
TTN	1.70937002
SLC13A3	1.709158471
GP6	1.709037488
EED	1.708884702
C10orf2	1.708662092
CCNC	1.708124924
BCL2L10	1.707645829
PCDHB4	1.707507561
SYT5	1.707296013
SCAF4	1.707119722
HIST2H2BF	1.707025009
USP32	1.706900569
FAM78A	1.706410412
MRPS25	1.706329525
LRRC36	1.705922328
NCALD	1.705743272
ATRNL1	1.705543476
GJD2	1.70517292
MAP3K19	1.705045715
DIAPH1	1.704664097
AGPAT4	1.704298381
FLCN	1.704135917
RAP1GAP	1.703987971
CSRNP3	1.703904319
CLK1	1.703605662
TMEM115	1.703293178
WDR59	1.70305605
RSRC2	1.702967559
SAP30BP	1.702894969
S1PR3	1.702836897
ELOVL1	1.702373702
GBAS	1.702372319
TRIM32	1.702107537
HSPD1	1.702027342
CNOT7	1.701159716
DIAPH3	1.701140358
HIST1H2BN	1.700238857
PORCN	1.69997684
BCL6	1.699882127
ABHD11	1.699850326
FLI1	1.699777044
KIN	1.699507423
PRR18	1.699248172
ECHDC1	1.699015192
ZBTB33	1.699002057
GPR64	1.698711696
NUDT8	1.698275463
RND3	1.698088111
MRPL17	1.697779084
NXPH2	1.697667087
RPRML	1.696807757
USP35	1.696464163
KIAA1147	1.696395029
TKT	1.695559896
SLC13A4	1.695227363
ZNF263	1.694612766
FAM179B	1.694577507
MYB	1.694466894
ESRRB	1.693998859
COPS3	1.692547745
AP3B1	1.692253236
LPPR2	1.691057917
SFRP5	1.690773086
RBBP6	1.690699113
NCOA2	1.689288097
ATF1	1.689261135
LIN7A	1.689044055
ERGIC3	1.688825593
SLC6A5	1.688782039
ATP8B2	1.68837899
SYT2	1.688028483
ZNF441	1.68767521
GPR52	1.687386232
CACNB3	1.687012911
C14orf93	1.686658255
SYCN	1.686533124
HIST1H4E	1.686477125
DEAF1	1.686276638
CASC3	1.685762976
PRKAR1B	1.685523773
VENTX	1.685458096
SLC40A1	1.685348174
ELMO3	1.685159439
PSMB5	1.685073714
