Gene	score
DYRK4	0.06395
DYSF	0.18661
DYX1C1	0.09828
DZANK1	0.04900
DZIP1	0.25522
DZIP1L	0.13926
DZIP3	0.08364
E2F1	0.99293
E2F2	0.35536
E2F3	0.86757
E2F4	0.87542
E2F5	0.82126
E2F6	0.14447
E2F7	0.12836
E2F8	0.39192
E4F1	0.78462
EAF1	0.14659
EAF2	0.12883
EAPP	0.17724
EARS2	0.08986
EBAG9	0.21283
EBF1	0.98970
EBF3	0.13556
EBF4	0.19920
EBI3	0.08419
EBNA1BP2	0.29292
EBP	0.25395
EBPL	0.05028
ECD	0.18941
ECE1	0.31635
ECE2	0.15170
ECEL1	0.12989
ECH1	0.09522
ECHDC1	0.08478
ECHDC2	0.08337
ECHDC3	0.12334
ECHS1	0.09269
ECI1	0.07768
ECI2	0.08286
ECM1	0.14850
ECM2	0.08752
ECSIT	0.16183
ECT2	0.50680
ECT2L	0.13791
EDA	0.37117
EDA2R	0.01967
EDAR	0.19297
EDARADD	0.12325
EDC3	0.62984
EDC4	0.30148
EDDM3A	0.09268
EDDM3B	0.06898
EDEM1	0.38273
EDEM2	0.26467
EDEM3	0.86373
EDF1	0.56285
EDIL3	0.47277
EDN1	0.17971
EDN2	0.21013
EDN3	0.37232
EDNRA	0.36973
EDNRB	0.80070
EEA1	0.64608
EED	0.92247
EEF1A1	0.98787
EEF1A2	0.50184
EEF1B2	0.27915
EEF1D	0.60061
EEF1E1	0.88414
EEF1G	0.55420
EEF1GP1	0.55420
EEF2	0.93627
EEF2K	0.10910
EEFSEC	0.26555
EEPD1	0.24062
EFCAB1	0.10005
EFCAB11	0.28532
EFCAB12	0.11157
EFCAB13	0.04216
EFCAB14	0.34001
EFCAB2	0.15887
EFCAB4A	0.20188
EFCAB4B	0.10919
EFCAB5	0.13961
EFCAB6	0.08485
EFCAB7	0.03745
EFCC1	0.17322
EFEMP1	0.17515
EFEMP2	0.17343
EFHB	0.07272
EFHC1	0.35867
EFHC2	0.10684
EFHD1	0.32874
EFHD2	0.25549
EFNA1	0.11427
EFNA2	0.18047
EFNA3	0.43564
EFNA4	0.21845
EFNA5	0.35594
EFNB1	0.26774
EFNB2	0.45742
EFNB3	0.38853
EFR3A	0.08097
EFR3B	0.13482
EFS	0.41116
EFTUD1	0.29718
EFTUD2	0.23692
EGF	0.39648
EGFL6	0.10208
EGFL7	0.14150
EGFLAM	0.21901
EGFR	0.99968
EGLN1	0.77234
EGLN2	0.42712
EGLN3	0.80367
EGR1	0.98853
EGR2	0.96995
EGR3	0.95365
EGR4	0.49816
EHBP1	0.24287
EHBP1L1	0.16998
EHD1	0.19133
EHD2	0.14909
EHD3	0.15844
EHD4	0.18697
EHF	0.49064
EHHADH	0.06270
EHMT1	0.19698
EHMT2	0.29937
EI24	0.74136
EID1	0.07008
EID2	0.15271
EID2B	0.06505
EIF1	0.76332
EIF1AD	0.16708
EIF1AY	0.26510
EIF1B	0.36503
EIF2A	0.76857
EIF2AK1	0.13551
EIF2AK2	0.46059
EIF2AK3	0.26099
EIF2AK4	0.17808
EIF2B1	0.43453
EIF2B2	0.22259
EIF2B3	0.52579
EIF2B4	0.71502
EIF2B5	0.51279
EIF2D	0.24884
EIF2S1	0.88990
EIF2S2	0.91716
EIF2S3	0.86209
EIF6	0.95541
EIF3B	0.97682
EIF3C	0.93105
EIF3CL	0.25453
EIF3D	0.42006
EIF3E	0.98740
EIF3F	0.20443
EIF3G	0.38539
EIF3H	0.96842
EIF3I	0.81933
EIF3J	0.59194
EIF3K	0.43691
EIF3L	0.10378
EIF3M	0.54053
EIF4A1	0.99419
EIF4A2	0.98068
EIF4A3	0.18593
EIF4B	0.66882
EIF4E	0.93654
EIF4E2	0.17819
EIF4E3	0.46792
EIF4EBP1	0.61974
EIF4EBP2	0.29913
EIF4ENIF1	0.37607
EIF4G1	0.87963
EIF4G2	0.81317
EIF4G3	0.66507
EIF4H	0.52550
EIF5	0.79326
EIF5A2	0.49170
EIF5B	0.97150
EIF6	0.43993
ELAC1	0.15243
ELAC2	0.04345
ELANE	0.60870
ELAVL1	0.41503
ELAVL2	0.61357
ELAVL3	0.39015
ELAVL4	0.68875
ELF1	0.76801
ELF2	0.19471
ELF3	0.13920
ELF4	0.49512
ELF5	0.30942
ELFN2	0.18208
ELK1	0.99996
ELK3	0.99665
ELK4	0.97352
ELL	0.48397
ELL2	0.44435
ELL3	0.09252
ELMO1	0.37805
ELMO2	0.27932
ELMO3	0.18130
ELMOD1	0.10236
ELMOD2	0.35237
ELMOD3	0.16716
ELMSAN1	0.57946
ELN	0.93105
ELOF1	0.26833
ELOVL1	0.49800
ELOVL2	0.87008
ELOVL3	0.06708
ELOVL4	0.69400
ELOVL5	0.66708
ELOVL6	0.04544
ELOVL7	0.12796
ELP2	0.47073
ELP3	0.17235
ELP4	0.12042
ELP5	0.24558
ELP6	0.05881
ELSPBP1	0.11014
ELTD1	0.28225
EMB	0.03594
EMC1	0.49773
EMC10	0.13156
EMC2	0.30770
EMC3	0.15255
EMC4	0.03499
EMC6	0.11447
EMC7	0.40557
EMC8	0.14679
EMC9	0.19996
EMCN	0.31171
EMD	0.06261
EME1	0.07791
EME2	0.08789
EMG1	0.33153
EMID1	0.28625
EMILIN1	0.30295
EMILIN2	0.26506
MMRN2	0.15060
EML1	0.29081
EML2	0.17207
EML3	0.25723
EML4	0.20914
EML5	0.28613
EMP1	0.07248
EMP2	0.08675
EMP3	0.28856
EMR1	0.06116
EMR2	0.09608
EMR3	0.07768
EMR4P	0.04425
EMX1	0.33836
EMX2	0.93765
EN1	0.60781
EN2	0.19517
ENAH	0.97655
ENAM	0.09364
ENC1	0.82409
ENDOD1	0.23376
ENDOG	0.21004
ENG	0.15044
ENHO	0.79457
ENKD1	0.25697
ENKUR	0.17201
ENO1	0.35486
ENO1P1	0.06432
ENO2	0.85446
ENO3	0.88864
ENOPH1	0.05836
ENOSF1	0.31397
ENOX1	0.47836
ENOX2	0.12779
ENPEP	0.21927
ENPP1	0.54099
ENPP2	0.46033
ENPP3	0.13014
ENPP4	0.06637
ENPP5	0.09518
ENPP6	0.14539
ENPP7	0.09443
ENSA	0.16235
ENTHD1	0.09862
ENTHD2	0.09160
ENTPD1	0.17364
ENTPD2	0.26192
ENTPD3	0.16865
ENTPD4	0.47883
ENTPD5	0.12021
ENTPD6	0.17609
ENTPD7	0.30652
ENTPD8	0.13589
ENY2	0.92577
EOGT	0.51752
EOMES	0.48495
EP300	0.99999
EP400	0.18578
EP400NL	0.11553
EPAS1	0.24536
EPB41	0.75657
EPB41L1	0.11337
EPB41L2	0.51043
EPB41L3	0.49060
EPB41L4A	0.12696
EPB41L4B	0.56535
EPB41L5	0.19351
EPB42	0.41009
EPC1	0.34209
EPC2	0.17117
EPCAM	0.61487
EPDR1	0.14857
EPG5	0.22772
EPGN	0.33459
EPHA1	0.66064
EPHA10	0.12012
EPHA2	0.54830
EPHA3	0.29873
EPHA4	0.77201
EPHA5	0.29288
EPHA6	0.34698
EPHA7	0.89790
EPHA8	0.32535
EPHB1	0.81976
EPHB2	0.22176
EPHB3	0.42115
EPHB4	0.46877
EPHB6	0.36674
EPHX1	0.13476
EPHX2	0.09483
EPHX3	0.60283
EPHX4	0.16360
EPM2A	0.54907
EPN1	0.29364
EPN2	0.21802
EPN3	0.28302
EPO	0.39663
EPOR	0.59339
EPRS	0.82595
EPS15	0.59794
EPS15L1	0.14632
EPS8	0.17322
EPS8L1	0.14351
EPS8L2	0.20869
EPS8L3	0.07946
EPSTI1	0.12257
EPX	0.11697
EPYC	0.07211
EQTN	0.03615
ERAL1	0.14956
ERAP1	0.10680
ERAP2	0.38511
ERAS	0.30096
ERBB2	0.99949
ERBB2IP	0.44557
ERBB3	0.98417
ERBB4	0.99493
ERC1	0.23552
ERC2	0.79983
ERCC1	0.82893
ERCC2	0.40797
ERCC3	0.72446
ERCC4	0.84260
ERCC5	0.08139
ERCC6L	0.33669
ERCC6L2	0.06219
ERCC8	0.47975
EREG	0.35931
ETF1	0.63786
ERG	0.23165
ERGIC1	0.29044
ERGIC2	0.84052
ERGIC3	0.29981
ERH	0.74643
ERI1	0.16343
ERI2	0.22979
ERI3	0.29101
ERICH1	0.06769
ERLEC1	0.39225
ERLIN1	0.35424
ERLIN2	0.32262
ERMAP	0.36694
ERMARD	0.15772
ERMN	0.09303
ERMP1	0.17248
ERN1	0.17946
ERN2	0.37292
ERO1L	0.24339
ERO1LB	0.15697
ERP27	0.08713
ERP29	0.09406
ERP44	0.13873
ERRFI1	0.34109
ERVK-5	0.26846
ERVW-1	0.11765
ESAM	0.13146
ESCO1	0.87705
ESCO2	0.06900
ESD	0.40836
ESF1	0.65708
ESM1	0.13126
ESPL1	0.20062
ESPN	0.09981
ESPNL	0.15159
ESR1	0.99765
ESR2	0.29296
ESRP1	0.66402
ESRP2	0.87554
ESRRA	0.51994
ESRRB	0.18747
ESRRG	0.42324
ESX1	0.14806
ESYT1	0.14917
ESYT2	0.20986
ESYT3	0.07274
ETAA1	0.05142
ETF1	0.98811
ETFA	0.17645
ETFB	0.38126
ETFDH	0.05430
ETHE1	0.08791
ETNK1	0.16374
ETNK2	0.07996
ETNPPL	0.09750
ETS1	0.94439
ETS2	0.72780
ETV1	0.80740
ETV2	0.14248
ETV3	0.14650
ETV3L	0.14862
ETV4	0.56480
ETV5	0.70874
ETV6	0.91377
ETV7	0.70881
EVA1A	0.16311
EVA1B	0.14155
EVA1C	0.15987
EVC	0.12742
EVC2	0.11712
EVI2A	0.66380
EVI2B	0.08545
EVI5	0.31005
EVI5L	0.53412
EVL	0.74284
EVPL	0.45755
EVX1	0.69401
EVX2	0.34467
EWSR1	0.95588
EXD1	0.15367
EXD2	0.16345
EXO1	0.36257
EXO5	0.12832
EXOC1	0.13172
EXOC2	0.54231
EXOC3	0.18544
EXOC3L1	0.19251
EXOC3L2	0.10560
EXOC3L4	0.10594
EXOC4	0.45903
EXOC5	0.78664
EXOC6	0.46257
EXOC6B	0.59778
EXOC7	0.15278
EXOC8	0.32016
EXOG	0.10827
EXOSC1	0.16187
EXOSC10	0.37692
EXOSC2	0.73339
EXOSC3	0.08047
EXOSC4	0.44204
EXOSC5	0.40632
EXOSC6	0.10772
EXOSC7	0.63473
EXOSC8	0.11004
EXOSC9	0.21898
EXPH5	0.09624
EXT1	0.73601
EXT2	0.11643
EXTL1	0.19886
EXTL2	0.55326
EXTL3	0.34888
EYA1	0.82736
EYA2	0.81212
EYA3	0.88298
EYA4	0.74786
EYS	0.03723
EZH1	0.55996
EZH2	0.97537
EZR	0.64339
F10	0.14421
F11	0.04557
F11R	0.10225
F12	0.28750
F13A1	0.33587
F13B	0.12787
F2	0.70915
F2R	0.07098
F2RL1	0.35247
F2RL2	0.13366
F2RL3	0.12446
F3	0.28537
F5	0.17357
F7	0.10286
F8	0.09749
F8A1	0.19472
F8A2	0.22240
F8A3	0.18659
F9	0.34741
FA2H	0.26161
FAAH	0.11182
FAAH2	0.17056
FABP1	0.91697
FABP2	0.13395
FABP3	0.18670
FABP4	0.36529
FABP6	0.15380
FABP7	0.58851
FABP9	0.09393
FADD	0.06427
FADS2	0.13043
FADS6	0.10578
FAF1	0.40020
FAF2	0.56666
FAH	0.14140
FAHD1	0.12357
FAHD2A	0.11150
FAHD2B	0.12112
FAIM	0.10450
FAIM2	0.12867
FAIM3	0.09171
FAM101A	0.18633
FAM101B	0.26143
FAM102A	0.24087
FAM102B	0.21212
FAM103A1	0.09140
FAM104A	0.16210
FAM104B	0.12752
FAM105A	0.10280
OTULIN	0.10641
FAM106A	0.06770
FAM106B	0.06770
FAM107A	0.16601
FAM107B	0.25700
FAM109A	0.13853
FAM109B	0.09731
FAM110A	0.15136
FAM110B	0.16799
FAM110C	0.10597
FAM110D	0.42842
FAM111A	0.07837
FAM111B	0.06545
FAM114A1	0.11964
FAM114A2	0.10406
FAM115C	0.10177
FAM115D	0.29191
FAM117A	0.39399
FAM117B	0.40441
FAM118A	0.10583
FAM118B	0.21181
FAM120A	0.24853
FAM120AOS	0.12217
FAM120B	0.09273
FAM120C	0.53229
FAM122A	0.57302
FAM122B	0.24481
FAM122C	0.06219
FAM124A	0.37251
FAM124B	0.07065
FAM126A	0.22734
FAM126B	0.13455
FAM127A	0.04079
FAM127B	0.16386
FAM127C	0.10735
FAM129A	0.53295
FAM129B	0.24632
FAM129C	0.07921
FAM131A	0.38029
FAM131B	0.53663
FAM131C	0.13051
FAM133A	0.29797
FAM133B	0.10255
FAM133CP	0.10255
FAM134A	0.37654
FAM134B	0.67796
FAM134C	0.37734
FAM135A	0.23330
FAM135B	0.08052
FAM136A	0.23468
FAM13A	0.11030
FAM13B	0.36494
FAM13C	0.60399
FAM149A	0.09547
FAM149B1	0.67394
FAM150A	0.21613
FAM150B	0.00641
FAM151A	0.16157
FAM151B	0.09514
FAM153A	0.13798
FAM153B	0.13388
FAM153C	0.05044
FAM154A	0.17625
FAM154B	0.14180
FAM155A	0.22573
FAM155B	0.25498
FAM160A2	0.53179
FAM160B1	0.15009
FAM160B2	0.14877
FAM161B	0.09509
FAM162A	0.06311
FAM163A	0.20314
FAM167A	0.11080
FAM167B	0.44729
FAM168A	0.33523
FAM170B	0.14419
FAM171A1	0.47668
FAM171B	0.22405
FAM172A	0.37235
FAM173A	0.14733
FAM174A	0.10888
FAM175A	0.30324
FAM175B	0.65527
FAM177A1	0.19726
FAM178A	0.11978
FAM179B	0.41096
FAM181A	0.23785
FAM182A	0.07076
FAM184A	0.39040
FAM186B	0.06391
FAM187B	0.03863
FAM188A	0.42945
FAM188B	0.70453
FAM189A2	0.09306
FAM189B	0.18306
FAM193A	0.11328
ERICH6	0.11078
FAM195A	0.12411
FAM196A	0.31865
FAM198A	0.06236
FAM198B	0.15675
FAM199X	0.26839
FAM19A1	0.48906
FAM19A2	0.48543
FAM19A3	0.16333
FAM19A4	0.09818
FAM19A5	0.13152
FAM201A	0.16226
FAM203A	0.15973
FAM203B	0.23634
FAM204A	0.11866
FAM205B	0.16449
FAM206A	0.06921
FAM207A	0.13615
FAM208A	0.32261
FAM208B	0.34489
FAM209A	0.00453
FAM209B	0.00817
FAM20A	0.15812
FAM20B	0.44067
FAM20C	0.07558
FAM210A	0.11096
FAM210B	0.22323
LRRC75A	0.22797
LRRC75B	0.08412
FAM212A	0.12379
FAM212B	0.09827
FAM213B	0.12582
FAM214A	0.37711
FAM214B	0.64887
FAM216A	0.04692
FAM216B	0.25651
FAM217A	0.07530
FAM217B	0.07776
FAM219A	0.38041
FAM219B	0.11960
FAM220BP	0.07310
FAM221A	0.42342
FAM221B	0.00881
FAM222A	0.15954
FAM222B	0.82131
FAM223A	0.11883
FAM227B	0.33011
FAM24A	0.04570
FAM24B	0.03386
FAM26D	0.04547
FAM26E	0.56443
FAM26F	0.05778
FAM27A	0.12954
FAM27B	0.05206
FAM27L	0.22445
FAM32A	0.21065
FAM3A	0.24143
FAM3B	0.05893
FAM3C	0.14569
FAM3D	0.05290
FAM43A	0.45758
FAM43B	0.45014
FAM46A	0.94550
FAM46B	0.61834
FAM46C	0.56632
FAM46D	0.29221
FAM47A	0.02900
FAM47B	0.03716
FAM47C	0.03714
FAM47E-STBD1	0.05082
FAM49A	0.24628
FAM49B	0.64302
FAM50A	0.09076
FAM50B	0.13610
FAM53A	0.08649
FAM53B	0.25894
FAM53C	0.66065
FAM57A	0.10590
FAM57B	0.32096
FAM58A	0.15774
FAM60A	0.84588
FAM63A	0.06573
FAM63B	0.12804
FAM64A	0.16156
FAM65A	0.20827
FAM65B	0.22910
FAM65C	0.20745
FAM69A	0.29640
FAM69B	0.06938
FAM69C	0.12115
FAM71A	0.15547
FAM71B	0.07340
FAM71C	0.05178
FAM71D	0.22408
FAM71E1	0.18198
FAM71E2	0.20506
FAM71F1	0.08451
FAM71F2	0.23028
FAM72A	0.61862
FAM72B	0.10172
FAM73A	0.34194
FAM73B	0.12512
FAM76A	0.34031
FAM76B	0.44457
FAM78A	0.23071
FAM78B	0.76543
FAM81A	0.18828
FAM81B	0.06705
FAM83A	0.24165
FAM83B	0.07919
FAM83C	0.07214
FAM83D	0.66298
FAM83E	0.21444
FAM83F	0.17566
FAM83G	0.06986
FAM83H	0.27378
FAM84A	0.15023
FAM84B	0.19321
FAM86C1	0.09393
FAM86DP	0.06283
FAM86KP	0.06283
FAM89A	0.14111
FAM89B	0.15431
FAM8A1	0.32001
FAM90A1	0.12392
FAM90A2P	0.00881
FAM91A1	0.30469
FAM92A1P2	0.12982
FAM92B	0.07343
FAM96A	0.29377
FAM96B	0.24177
FAM98A	0.83067
FAM98B	0.13230
FAM98C	0.16451
FAM9A	0.06388
FAM9B	0.04436
FAM9C	0.00768
FAN1	0.10351
FANCA	0.23385
FANCB	0.10977
FANCC	0.07462
FANCD2	0.25008
FANCD2OS	0.36373
FANCE	0.02889
FANCF	0.08224
FANCI	0.35148
FANCL	0.32406
FANCM	0.06764
FANK1	0.24852
FAP	0.37525
FAR1	0.42982
FAR2	0.11607
FARP1	0.20246
FARP2	0.07766
FARS2	0.08287
FARSA	0.30699
FARSB	0.65130
FAS	0.09094
FASLG	0.69145
FASN	0.56688
FASTK	0.12282
FASTKD1	0.21212
FASTKD2	0.04917
FASTKD3	0.03664
FASTKD5	0.12051
FAT1	0.43649
FAT2	0.15430
FAT4	0.20940
FATE1	0.08440
FAU	0.79372
FAXC	0.16364
FAXDC2	0.12780
FBF1	0.10085
FBL	0.95160
FBLIM1	0.30445
FBLN1	0.67327
FBLN2	0.76637
FBLN5	0.33795
FBLN7	0.26972
FBN1	0.83380
FBN2	0.65403
FBN3	0.09923
FBP1	0.37365
FBP2	0.16578
FBRS	0.32662
FBXL12	0.17931
FBXL13	0.10383
FBXL14	0.12142
FBXL15	0.20541
FBXL16	0.51575
FBXL17	0.62107
FBXL18	0.20557
FBXL19	0.37396
FBXL2	0.59915
FBXL20	0.85874
FBXL21	0.05964
FBXL22	0.36227
FBXL3	0.39724
FBXL4	0.42917
FBXL5	0.15411
FBXL6	0.09239
FBXL7	0.54228
FBXL8	0.16708
FBXO10	0.34931
FBXO11	0.56684
FBXO15	0.09595
FBXO16	0.04035
FBXO17	0.16613
FBXO18	0.15096
FBXO2	0.17151
FBXO21	0.28705
FBXO22	0.10004
FBXO24	0.24815
FBXO25	0.25545
FBXO27	0.18224
FBXO28	0.56307
FBXO3	0.31348
FBXO30	0.36496
FBXO31	0.10830
FBXO32	0.50082
FBXO33	0.56928
FBXO34	0.26264
FBXO36	0.18276
FBXO38	0.28234
FBXO39	0.12595
FBXO4	0.11077
FBXO40	0.19390
FBXO41	0.30259
FBXO42	0.12896
FBXO43	0.40234
FBXO44	0.16492
FBXO45	0.26727
FBXO47	0.34702
FBXO48	0.10683
FBXO5	0.65486
FBXO6	0.13994
FBXO7	0.06845
FBXO8	0.11487
FBXO9	0.07606
FBXW10	0.34021
FBXW11	0.63280
FBXW12	0.04217
FBXW2	0.14719
FBXW4	0.17374
FBXW5	0.14087
FBXW7	0.98577
FBXW8	0.19894
FBXW9	0.13654
FCAMR	0.04742
FCAR	0.05137
FCER1A	0.02724
FCER1G	0.11372
FCER2	0.07031
FCF1	0.20531
FCGBP	0.54275
FCGR1A	0.10110
FCGR2A	0.15715
FCGR3A	0.01788
FCGR3B	0.00848
FCGRT	0.39576
FCHO1	0.54261
FCHO2	0.70872
FCHSD1	0.10818
FCHSD2	0.39961
FCN1	0.26534
FCN2	0.09798
FCN3	0.09658
FCRL1	0.07901
FCRL2	0.15420
FCRL3	0.11005
FCRL4	0.04926
FCRL5	0.04519
FCRL6	0.04934
FCRLA	0.10014
FCRLB	0.17548
FDCSP	0.01019
FDFT1	0.18108
FDPS	0.17645
FDX1	0.18193
FDX1L	0.11643
FDXR	0.11072
FECH	0.43819
FEM1A	0.22328
FEM1B	0.25236
FEM1C	0.62830
FEN1	0.97376
FER	0.10446
FER1L4	0.06122
FER1L5	0.16074
FER1L6	0.41964
FER1L6-AS1	0.03957
FERD3L	0.06899
FERMT1	0.07514
FERMT2	0.86422
FERMT3	0.17064
FES	0.33656
FETUB	0.02716
FEV	0.19482
FEZ1	0.55708
FEZ2	0.07682
FEZF1	0.35376
FEZF2	0.53205
FFAR1	0.14218
FFAR2	0.13126
FFAR3	0.10472
FFAR4	0.40257
FGA	0.22383
FGB	0.72928
FGD1	0.32307
FGD2	0.10967
FGD3	0.15586
FGD4	0.11096
FGD5	0.18319
FGD6	0.18424
FGF1	0.90797
FGF10	0.60971
FGF11	0.21502
FGF12	0.90811
FGF13	0.89726
FGF14	0.79785
FGF16	0.91430
FGF17	0.97990
FGF18	0.55384
FGF19	0.32840
FGF2	0.96797
FGF20	0.72897
FGF21	0.07904
FGF22	0.35325
FGF23	0.49415
FGF3	0.81859
FGF4	0.38823
FGF5	0.94136
FGF6	0.69677
FGF7	0.98066
FGF8	0.53552
FGF9	0.90259
FGFBP1	0.06841
FGFBP2	0.11298
FGFBP3	0.11953
FGFR1	0.99630
FGFR1OP	0.62808
FGFR1OP2	0.16605
FGFR2	0.96396
FGFR3	0.84572
FGFR4	0.93925
FGFRL1	0.28351
FGG	0.41926
FGGY	0.10533
FGL1	0.41553
FGL2	0.17333
FGR	0.51380
FH	0.16989
FHAD1	0.15161
FHDC1	0.39667
FHIT	0.25475
FHL1	0.45850
FHL2	0.43632
FHL3	0.29794
FHL5	0.50220
FHOD1	0.07189
FHOD3	0.22803
FIBCD1	0.11187
FIBP	0.06689
FICD	0.16362
FIG4	0.10577
FIGF	0.12987
FIGLA	0.16674
FIGN	0.54402
FIGNL1	0.47322
FILIP1	0.47544
FILIP1L	0.48690
FIP1L1	0.65360
FIS1	0.15008
FITM2	0.15955
FIZ1	0.19240
FKBP10	0.44644
FKBP11	0.36875
FKBP14	0.17135
FKBP15	0.62404
FKBP1A	0.42043
FKBP1B	0.73676
FKBP1C	0.08683
FKBP2	0.19241
FKBP3	0.60725
FKBP4	0.21776
FKBP5	0.56735
FKBP6	0.10589
FKBP7	0.06749
FKBP8	0.14814
FKBP9	0.47569
FKBP9P1	0.23971
FKBPL	0.20032
FKRP	0.16424
FKTN	0.09504
FLAD1	0.11392
FLCN	0.21576
FLG	0.08975
FLG2	0.10445
FLI1	0.61450
FLII	0.32333
FLNA	0.74137
FLNB	0.45177
FLNC	0.30916
FLOT1	0.12551
FLOT2	0.59010
FLRT1	0.06239
FLRT2	0.22410
FLRT3	0.43584
FLT1	0.24106
FLT3	0.33642
FLT3LG	0.24328
FLT4	0.19958
FLVCR1	0.09758
FLVCR2	0.23375
FLYWCH2	0.06392
FMN1	0.27195
FMN2	0.10939
FMNL1	0.38561
FMNL2	0.37448
FMNL3	0.12501
FMO1	0.50134
FMO4	0.11569
FMO3	0.08168
FMO4	0.09522
FMO5	0.04411
FMO9P	0.14677
FMOD	0.30724
FMR1	0.57959
FMR1NB	0.06690
FN1	0.92203
FN3K	0.21413
FNBP1	0.30172
FNBP1L	0.84238
FNBP4	0.52555
FNDC1	0.13240
FNDC3A	0.44936
FNDC3B	0.41387
FNDC4	0.32272
FNDC5	0.74032
FNDC7	0.34946
FNDC8	0.17045
FNDC9	0.22519
FNIP1	0.56317
FNIP2	0.11511
FNTA	0.46996
FNTB	0.22283
FOCAD	0.07009
FOLH1	0.15752
FOLR1	0.40687
FOLR2	0.05794
FOLR3	0.09866
FOPNL	0.18822
FOS	0.95410
FOSB	0.56755
FOSL1	0.31244
FOSL2	0.89377
FOXA1	0.81174
FOXA2	0.53135
FOXA3	0.96935
FOXB1	0.76924
FOXB2	0.57849
FOXC1	0.71308
FOXC2	0.38597
FOXD2	0.49407
FOXD3	0.60815
FOXD4	0.15599
FOXD4L1	0.05795
FOXE3	0.07488
FOXF1	0.35916
FOXF2	0.12698
FOXG1	0.40390
FOXH1	0.71587
FOXI1	0.20973
FOXI2	0.05959
FOXJ1	0.18626
FOXJ2	0.81015
FOXJ3	0.75216
FOXK1	0.15597
FOXK2	0.52179
FOXL1	0.73079
FOXL2	0.16474
FOXM1	0.75033
FOXN1	0.48685
FOXN2	0.61165
FOXN3	0.74209
FOXN4	0.16734
FOXO1	0.97621
FOXO4	0.83176
FOXP1	0.57291
FOXP2	0.91139
FOXP3	0.38658
FOXP4	0.55342
FOXQ1	0.08176
FOXR1	0.09967
FOXRED1	0.02675
FOXRED2	0.11152
FOXS1	0.08878
FPGS	0.08683
FPR1	0.05324
FPR2	0.06779
FPR3	0.03991
FRA10AC1	0.12222
FRAS1	0.59318
FRAT1	0.22939
FRAT2	0.74070
FREM1	0.10036
FREM2	0.41290
FREM3	0.14428
FRG1B	0.12824
FRK	0.65267
FRMD1	0.15715
FRMD3	0.17112
FRMD4A	0.37226
FRMD4B	0.22435
FRMD5	0.49661
FRMD6	0.36584
FRMD7	0.15350
FRMD8	0.11775
FRMPD1	0.15661
FRMPD2	0.01607
FRMPD2P1	0.02812
FRMPD3	0.15593
FRMPD4	0.24477
FRRS1	0.17562
FRRS1L	0.20283
FRS2	0.93947
FRS3	0.95809
FRY	0.81429
FRYL	0.21972
FRZB	0.24654
FSCN1	0.21283
FSCN2	0.09186
FSCN3	0.18021
FSD1	0.57517
FSD1L	0.19237
FSD2	0.06498
FSHB	0.36716
FSHR	0.08250
FSIP1	0.09176
FSIP2	0.05212
FST	0.88912
FSTL1	0.52355
FSTL3	0.18233
FSTL4	0.09890
FSTL5	0.18465
FTCD	0.13129
FTHL17	0.05515
FTL	0.08288
FTMT	0.06302
FTO	0.42596
FTSJ1	0.06441
FTSJ2	0.15151
FTSJ3	0.12533
FUBP1	0.60917
FUBP3	0.33681
FUCA1	0.08865
FUCA2	0.17282
FUK	0.19333
FUNDC1	0.18670
FUNDC2	0.03109
FUOM	0.07483
FURIN	0.56554
FUS	0.42621
FUT1	0.10946
FUT10	0.06224
FUT11	0.13856
FUT2	0.05184
FUT3	0.13415
FUT4	0.05714
FUT5	0.10256
FUT6	0.09020
FUT7	0.08408
FUT8	0.11849
FUT9	0.63762
FUZ	0.36339
FXN	0.33107
FXR1	0.83345
FXR2	0.41144
FXYD2	0.19855
FXYD3	0.12271
FXYD4	0.10957
FXYD5	0.06179
FXYD6	0.31291
FXYD6P3	0.16715
FYB	0.07439
FYCO1	0.07842
FYN	0.99540
FYTTD1	0.15810
FZD1	0.94576
FZD10	0.38719
FZD2	0.81707
FZD3	0.48316
FZD4	0.34940
FZD5	0.71406
FZD6	0.34946
FZD7	0.84885
FZD8	0.27396
FZD9	0.11300
FZR1	0.90616
G0S2	0.07249
G2E3	0.13015
G3BP1	0.91724
G3BP2	0.96341
G6PC	0.89328
G6PC2	0.13013
G6PC3	0.19416
G6PD	0.37858
GAA	0.11717
GAB1	0.56132
GAB2	0.33753
GAB3	0.23691
GAB4	0.07436
GABARAP	0.35309
GABARAPL2	0.36793
GABBR1	0.06622
GABBR2	0.72097
GABPA	0.15204
GABRA1	0.56574
GABRA2	0.31694
GABRA3	0.04073
GABRA4	0.15547
GABRA5	0.40940
GABRA6	0.79098
GABRB1	0.31766
GABRB2	0.31714
GABRB3	0.87387
GABRD	0.14846
GABRE	0.41565
GABRG1	0.09734
GABRG2	0.19140
GABRG3	0.08854
GABRP	0.12490
GABRQ	0.12937
GABRR1	0.16436
GABRR2	0.13732
GAD1	0.96836
GAD2	0.46051
GADD45A	0.63560
GADD45B	0.43236
GADD45G	0.40592
GADD45GIP1	0.10172
GADL1	0.14446
GAK	0.22857
GAL	0.61129
GAL3ST1	0.22863
GAL3ST2	0.06361
GAL3ST3	0.15643
GAL3ST4	0.10060
GALC	0.06866
GALE	0.43492
GALK1	0.08075
GALK2	0.20809
GALM	0.14669
GALNS	0.12338
GALNT1	0.45435
GALNT10	0.65879
GALNT11	0.13704
GALNT12	0.53016
