Gene	score
DGAT2	0.3509954662
DGAT2L6	-0.6483651047
DGCR14	0.4666836807
DGCR2	-1.1720551644
DGCR6	0.5071394008
DGCR6L	0.0387103395
DGCR8	-0.9974819279
DGKA	0.154398214
DGKB	-0.9313380396
DGKD	-2.3445148104
DGKE	-0.3783461165
DGKG	-1.5248626158
DGKH	-1.3043533582
DGKI	-1.0415783763
DGKQ	-2.6754331587
DGKZ	0.2700874683
DGUOK	-0.2478890237
DHCR24	-0.8229196848
DHCR7	-0.8615603264
DHDDS	-0.0935664077
DHDH	1.7564252286
DHFR	0.1471231123
DHFRL1	0.1930342957
DHODH	0.0423487925
DHPS	-0.5344905146
DHRS1	-0.492218069
DHRS11	-0.1835708609
DHRS12	0.6191913186
DHRS13	-0.2699351402
DHRS2	0.7128367115
DHRS3	-0.3378940345
DHRS4	0.4850927243
DHRS4L2	2.4658169509
DHRS7	0.240763792
DHRS7B	-0.0494742139
DHRS7C	0.1966713907
DHRS9	0.6632852741
DHRSX	0.4648645411
DHTKD1	0.9865216258
DHX15	-0.8247404962
DHX16	-0.0201505516
DHX29	-0.9920354755
DHX30	-1.5064354641
DHX32	-0.5088054896
DHX33	-0.1726543151
DHX34	-1.0198813849
DHX35	-0.3287969685
DHX36	-1.0636267655
DHX37	-1.0455341995
DHX38	-1.1445697594
DHX40	-0.8026933499
DHX57	-1.1355437101
DHX58	-0.2810682804
DHX8	-1.0636267655
DHX9	-1.1554578276
DIABLO	-0.2056170114
DIAPH1	-1.2400182017
DIAPH2	-0.9993004393
DIAPH3	0.1855436653
DICER1	-1.5212479442
DIDO1	-1.4079542416
DIEXF	1.0251424586
DIMT1	-0.1633450269
DIO1	-0.2497093186
DIO2	0.0368911799
DIO3	-0.2938016524
DIP2A	-2.7768636005
DIP2B	-1.8097482648
DIP2C	-3.6227231497
DIRAS1	-0.1192524841
DIRAS2	-0.141298762
DIRAS3	-0.0512938299
DIRC1	0.6357889617
DIRC2	-0.2938016524
DIS3	-0.0165119569
DIS3L	-0.2590216896
DIS3L2	-0.282886048
DISC1	0.2039491397
DISP1	0.3692039823
DISP2	0.4812632259
DKC1	0.1048489857
DKK1	0.4153176609
DKK2	0.0828027428
DKK3	0.7294267813
DKK4	-0.4058538669
DKKL1	1.6388957249
DLAT	0.3564521443
DLC1	-0.4375066541
DLD	-0.1137927883
DLEC1	0.1614915255
DLG1	0.4005446455
MPP2	-1.5964553144
MPP3	-0.2478890237
LLGL1	-0.6685906502
DLG5	-2.3690638684
DLGAP1	-1.5946406947
DLGAP2	-1.6094595833
DLGAP3	-0.8651950269
DLGAP4	-0.7238283442
DLGAP5	-0.2185654301
DLK1	0.554869705
DLK2	-0.1578848607
DLL1	-1.1040935973
DLL4	-1.3538998093
DLST	-0.7108643211
DLX1	-0.2074375289
DLX2	-0.1633450269
DLX3	-0.315847836
DLX4	0.3491776316
DLX5	-0.2497093186
DLX6	-0.1633450269
DMAP1	-0.7567782586
DMBT1	4.2214162406
DMBX1	-0.2460691187
DMC1	-0.1394785526
DMD	-0.8421808437
DMGDH	0.159856957
DMKN	0.4464571852
DMP1	0.5125963546
DMPK	-0.7715534169
DMRT1	-0.4242585377
DMRT3	0.6448759713
DMRTC2	-0.5142644846
DMTF1	-0.1119732654
DMWD	-0.5583574367
DMXL1	-0.8201194358
DMXL2	-1.876572788
DNAAF1	2.7451909254
DNAAF3	0.6651035161
DNAH1	-0.361375728
DNAH10	1.3258295747
DNAH12	0.841481379
DNAH14	1.3945192836
DNAH2	-2.3907987928
DNAH3	-1.4728922991
DNAH5	-0.1810939506
DNAH6	2.0229225711
DNAH7	5.0931563598
DNAH9	0.4555421095
DNAI1	-0.3067505771
DNAI2	0.007353605
DNAJA1	-0.5601786932
DNAJA2	-0.317668748
DNAJA3	-0.6447236941
DNAJA4	0.6412382599
DNAJB1	-1.0672644403
DNAJB11	-0.0512938299
DNAJB12	-0.1119732654
DNAJB13	0.3969065885
DNAJB14	-0.2938016524
DNAJB2	-0.1376585754
DNAJB4	-0.317668748
DNAJB5	-0.4279001894
DNAJB6	-0.1394785526
DNAJB7	0.6853323639
DNAJB8	-0.3801660072
DNAJB9	0.1930342957
DNAJC1	-0.5583574367
DNAJC10	0.7110165662
DNAJC11	-0.1560653138
DNAJC12	0.3050845594
DNAJC13	0.1744255697
DNAJC14	-0.3360735926
DNAJC15	0.1709879119
DNAJC16	-1.2638839523
DNAJC17	0.3730419379
DNAJC18	-0.7145054274
DNAJC19	-0.0751598784
DNAJC2	-0.0715203155
DNAJC21	-0.1542460073
DNAJC22	-0.381986487
DNAJC24	0.3914539693
DNAJC27	-0.1174323893
DNAJC28	0.2848563357
DNAJC3	-0.4701716901
DNAJC30	0.4171350401
DNAJC4	0.0607565283
DNAJC5	-0.3397150076
DNAJC5B	0.0828027428
DNAJC5G	0.3491776316
DNAJC6	-0.6595000464
DNAJC7	-0.4279001894
DNAJC8	-0.0531135452
DNAJC9	0.2812202784
DNAL1	0.257356108
DNAL4	-0.0972061904
DNALI1	0.3748601834
DNASE1	0.3803183435
DNASE1L1	-0.0274281004
DNASE1L2	-0.0935664077
DNASE1L3	0.3087212333
DNASE2	0.3932709247
DNASE2B	0.8837600259
DNER	-1.0177132956
DNHD1	6.6763271337
DNM1	-0.5583574367
DNM1L	-0.9790726815
DNM2	-1.3282170856
DNM3	-1.1113609195
DNMBP	-0.468608479
DNMT1	-1.5414971025
DNMT3A	-1.131590109
DNMT3B	-1.7030906047
DNMT3L	-0.4885778835
DNPEP	0.240763792
DNTT	-0.288341872
DNTTIP1	0.014844891
DNTTIP2	-0.1321999535
DOC2A	-0.5565370434
DOCK10	-1.0657861447
DOCK11	-0.0790129056
DOCK2	-1.1557963618
DOCK3	-1.8759134767
DOCK4	-0.8304470129
DOCK5	-2.3505244145
DOCK6	-0.9411522287
DOCK7	-2.5359084077
DOCK8	-1.9374878564
DOCK9	-2.7786333225
DOK1	-0.6906374577
DOK2	-0.4206195083
DOK3	-0.0826505704
DOK4	-0.6685906502
DOK5	-0.5822252308
DOK6	0.2830380993
DOLK	-0.8449669785
DOLPP1	-0.3617612788
DXO	0.1746252366
DONSON	0.3069026678
DOPEY1	-1.052752328
DOPEY2	-3.6462394498
DOT1L	-3.1794354767
DPAGT1	0.0607565283
DPCD	0.3491776316
DPCR1	2.8205922195
DPEP1	-0.7733696307
DPEP2	-0.178111357
DPEP3	0.15257911
DPF1	-0.315847836
DPF2	-0.4499465344
DPF3	-0.5363109395
DPH1	0.3987253137
DPH2	-0.1358388221
DPH3	0.1012116093
DPH5	0.3032668997
DPM1	0.0368911799
DPM2	0.4575949616
DPM3	-0.0090208044
DPP10	0.3821388992
DPP3	0.8744580238
DPP4	-0.9736166872
DPP7	0.2462213935
DPP8	-0.7751870149
DPP9	-0.7954171627
DPPA2	0.3050845594
DPPA3	0.591694063
DPPA4	0.1048489857
DPPA5	0.257356108
DPRX	0.0166641736
DPT	0.6835152897
DPY19L1	-0.4040327464
DPY19L2	1.3540519148
DPY19L3	-0.6649513793
DPY19L4	0.3123597688
DPY30	0.0571185339
DPYD	1.4311490888
DPYS	-1.0433965686
DPYSL2	-0.7567782586
DPYSL3	-0.3581197867
DPYSL4	-1.5046220596
DPYSL5	-0.4903975986
DQX1	-0.178111357
DR1	0.3455434997
DRAM1	-0.2294837713
DRAM2	-0.1835708609
DRAP1	-0.3838075643
DRD1	-0.4040327464
DRD2	-0.6006302561
DRD3	-0.3581197867
DRD5	0.3748601834
DRG1	-0.1853912816
DRG2	0.1948527018
DRGX	-0.0274281004
DROSHA	-0.4610764058
DRP2	-0.4647123953
DSC1	0.7623976072
DSC2	-1.216154
DSC2	0.2975963261
DSCAM	-3.2898040511
DSCAML1	-4.2156050336
DSCC1	-0.0274281004
DSCR3	-0.2699351402
RIPPLY3	0.9480896771
DSE	-0.3508434071
DSEL	-0.1910641157
DSG1	1.6369420996
DSG2	2.2966803258
DSG3	-0.7017804379
DSG4	1.8335614743
DSN1	-0.1394785526
DSP	-2.2278843877
DSPP	4.0361817475
DST	-0.5327097922
DSTN	0.0571185339
DSTYK	0.0918990122
DTD1	-0.2074375289
DTHD1	1.594792159
DTL	0.0441681027
DTNA	-0.5106243717
DTNB	-0.799052816
DTNBP1	0.6651035161
DTWD1	0.1268952597
DTWD2	-0.4481253452
DTX1	-0.88906181
DTX2	-0.6833634347
DTX3	-0.4940393029
DTX3L	-0.3544805185
DTX4	-0.288341872
DTYMK	-0.5381321944
DUOX1	-2.4202588397
DUOX2	0.2276404473
DUOXA1	0.2646287937
DUOXA2	-0.4260790316
DUPD1	0.6173737742
DUS1L	-0.8651950269
DUS2	-0.4003923891
DUS3L	-0.6851803759
DUS4L	0.0166641736
DUSP10	-0.4903975986
DUSP11	0.2150807215
DUSP12	-0.1376585754
DUSP13	1.423841958
DUSP14	-0.2956224973
DUSP16	-0.7751870149
DUSP18	-0.1835708609
DUSP19	0.0828027428
DUSP21	0.2150807215
DUSP22	0.2848563357
DUSP26	-0.2938016524
DUSP27	0.9736286958
DUSP3	-0.317668748
DUSP4	-0.4481253452
DUSP5	1.3742842461
DUSP6	0.1048489857
DUSP7	-0.4499465344
DUXA	0.237127192
DVL1	-1.1684298716
DVL2	-1.2125298681
DVL3	-0.9552047081
DYDC1	-0.0292476112
DYDC2	0.8801306708
DYM	-0.7531397305
DYNC1H1	-6.0104656
DYNC1I1	-0.5785836229
DYNC1I2	-0.5822252308
DYNC1LI1	0.5089576099
DYNC1LI2	-0.6924585987
DYNC2H1	-0.3478496489
DYNC2LI1	1.5966070905
DYNLL1	0.1232582101
DYNLL2	0.0571185339
DYNLRB1	-0.0090208044
DYNLRB2	0.0809838472
DYNLT1	-0.1192524841
DYNLT3	-0.0090208044
DYRK1A	-0.4224386994
DYRK1B	-0.8449669785
DYRK2	-0.5785836229
DYRK3	0.1746252366
DYRK4	7.61E-05
DYSF	-1.3090650315
DYTN	2.6459308334
DYX1C1	1.0876452625
DZANK1	0.5346428299
DZIP1	-0.6851803759
DZIP1L	0.007353605
DZIP3	-1.1022809592
E2F1	0.3069026678
E2F2	1.2181205947
E2F3	0.3491776316
E2F4	-0.7365523141
E2F5	0.1912161639
E2F6	0.0368911799
E2F7	0.0937186827
E2F8	-0.7733696307
E4F1	-0.7256427508
EAF1	0.6155571602
EAF2	0.1287140423
EAPP	0.4171350401
EARS2	0.0423487925
EBAG9	-0.0972061904
EBF1	-0.4701716901
EBF2	-0.6244972083
EBF3	-0.6465439014
EBI3	-0.492218069
EBLN2	0.9058080223
EBNA1BP2	0.4171350401
EBP	-0.141298762
EBPL	-0.141298762
ECD	0.047806932
ECE1	-0.6851803759
ECE2	-0.8745455911
ECEL1	0.0037148246
ECH1	0.1966713907
ECHDC1	-0.2056170114
ECHDC2	0.062575634
ECHDC3	0.4207716763
ECHS1	-0.0715203155
ECI1	0.064394823
ECI2	0.3087212333
ECM1	-0.26629572
ECM2	0.4244108719
ECSIT	-0.4463048533
ECT2	-0.8651950269
ECT2L	2.8536415832
EDA	0.2591737101
EDA2R	0.4832751312
EDAR	-0.44448505
EDARADD	0.1930342957
EDC3	-0.0715203155
EDC4	-1.4348470512
EDDM3A	0.8819446838
EDDM3B	0.4814582609
EDEM1	-0.9552047081
EDEM2	-0.0899272547
EDEM3	-0.6631332669
EDF1	0.1030302309
EDIL3	-0.4260790316
EDN1	-0.2056170114
EDN2	-0.0953862162
EDN3	-0.3599402506
EDNRA	-0.3838075643
EDNRB	0.3087212333
EEA1	-0.5474477326
EED	-0.4279001894
EEF1A1	-0.2735762528
EEF1A2	-0.6704118254
EEF1B2	-0.0292476112
EEF1D	0.3416890605
EEF1E1	-0.141298762
EEF1G	-0.4499465344
EEF2	-2.2801416738
EEF2K	-1.4789502355
EEFSEC	-0.3765268066
EEPD1	-0.3103880539
EFCAB1	-0.0512938299
EFCAB11	0.7037467843
EFCAB12	2.2691303667
EFCAB13	0.8946804547
EFCAB2	-0.0072013718
EFCAB3	0.6632852741
EFCAB4B	1.8464566123
EFCAB5	2.2341969293
EFCAB6	2.2270058077
EFCAB7	1.6222952194
EFCAB9	-0.0531135452
EFEMP1	-0.7567782586
EFEMP2	-0.6006302561
MICU2	0.1746252366
MICU3	-0.7365523141
EFHB	1.9603726098
EFHC1	1.2694969625
EFHC2	0.5989630423
EFHD1	-0.1394785526
EFHD2	-0.1615247089
EFNA1	0.2591737101
EFNA3	0.1930342957
EFNA4	-0.1615247089
EFNA5	-0.1633450269
EFNB1	0.2168989902
EFNB2	-0.516085732
EFNB3	0.1048489857
EFR3A	-0.3067505771
EFR3B	-0.4040327464
EFS	1.734373503
EFTUD1	0.8267152409
EFTUD2	-1.1536387771
EGF	1.2988544987
EGFL6	1.1096936803
EGFL7	0.1746252366
EGFL8	0.0405295409
EGFLAM	1.0581540441
EGFR	-2.1608617414
EGLN2	-0.7788253275
EGLN3	-0.0733400307
EGR1	-0.8467877142
EGR2	-0.227663163
EGR3	-0.4279001894
EHBP1	-0.0808316885
EHBP1L1	0.0771321831
EHD1	-1.3759495685
EHD2	-1.0415783763
EHD3	-1.131590109
EHD4	-0.7549584177
EHF	-0.2938016524
EHHADH	2.2727901396
EHMT1	-1.5820057885
EHMT2	-0.883608246
EID1	-0.0751598784
EID2	0.4575949616
EID2B	0.1912161639
EID3	0.2609916862
EIF1	0.1232582101
EIF1AD	0.5255523478
EIF1AX	0.0571185339
EIF1B	0.0571185339
EIF2A	-0.2037968257
EIF2AK1	0.3564521443
EIF2AK2	-0.6704118254
EIF2AK3	0.0900794917
EIF2AK4	-0.7220150166
EIF2B1	-0.3838075643
EIF2B2	-0.2717554808
EIF2B3	-0.1156124935
EIF2B4	-0.7567782586
EIF2B5	-0.8872426051
AGO1	-0.8026933499
AGO2	-1.4200495098
AGO3	-1.0011204781
AGO4	-0.8908823764
EIF2D	-0.4022122566
EIF2S1	-0.2074375289
EIF2S2	0.1030302309
EIF2S3	0.1250766517
EIF6	-0.8799792327
EIF3B	-0.6226769456
EIF3D	-0.5601786932
EIF3E	-0.2735762528
EIF3F	-0.291981272
EIF3G	-0.8467877142
EIF3H	-0.3838075643
EIF3I	-0.1633450269
EIF3J	0.1471231123
EIF3K	0.3491776316
EIF3L	-0.7585992616
EIF3M	-0.1835708609
EIF4A1	-0.3617612788
EIF4A2	-0.2074375289
EIF4A3	-0.6263184338
EIF4B	-0.5363109395
EIF4E	-0.0310671881
EIF4E1B	0.5714628515
EIF4E2	-0.3397150076
EIF4E3	-0.0972061904
EIF4EBP2	-0.1633450269
EIF4EBP3	0.0130256087
EIF4ENIF1	-0.9736166872
EIF4G1	-1.2714594481
EIF4G2	-1.0874931179
EIF4G3	0.2994181872
EIF4H	-0.0292476112
EIF5	-0.6924585987
EIF5A	-0.0531135452
EIF5A2	0.0791650515
EIF5B	-0.1965192343
EIF6	0.0387103395
ELAC1	0.0166641736
ELAC2	-0.9056562693
ELANE	0.1948527018
ELAVL1	-0.317668748
ELAVL2	-0.4058538669
ELAVL3	-0.7806462726
ELAVL4	-0.0953862162
ELF1	0.3123597688
ELF2	0.5291861396
ELF3	0.0423487925
ELF4	-0.1137927883
ELF5	-0.5381321944
ELFN2	-1.8354115291
ELK1	0.3271310692
ELK3	-0.222203495
ELK4	-0.4040327464
ELL	-0.5969923872
ELL2	0.1084869281
ELL3	0.4850927243
ELMO1	-0.5344905146
ELMO2	-0.8229196848
ELMO3	0.5621534637
ELMOD1	-0.4719929046
ELMOD2	0.1930342957
ELMOD3	0.6651035161
ELN	-0.0826505704
ELOF1	0.0130256087
ELOVL1	0.0368911799
ELOVL2	-0.1817507388
ELOVL3	0.1709879119
ELOVL4	0.3932709247
ELOVL5	0.0809838472
ELOVL6	-0.2074375289
ELOVL7	0.0607565283
ELP2	1.2051753496
ELP3	-1.0672644403
ELP4	0.8635289951
ELSPBP1	1.8391824274
ELTD1	0.9994526605
EMB	0.1728064496
EMC10	-0.2478890237
EMC2	-0.0972061904
EMC3	0.1030302309
EMC4	0.1030302309
EMC6	-0.0090208044
EMC7	0.435547893
EMC8	-0.317668748
EMC9	0.2830380993
EMCN	0.0607565283
EMD	-0.0512938299
EME1	1.003094668
EMID1	0.8855767054
EMILIN1	-0.108334733
EMILIN2	-0.4979081118
MMRN2	-0.5897274378
EML1	-0.4206195083
EML2	0.2241753076
EML3	-0.8431475378
EML4	-1.3466427257
EML5	-1.4330393285
EML6	-0.6135897824
EMP1	0.3914539693
EMP2	-0.3599402506
EMP3	0.1030302309
EMR1	2.7433435168
EMR2	2.3646847903
EMR3	1.2235769336
EMX2	-0.0972061904
ENAH	-0.6244972083
ENAM	-0.0790129056
ENC1	-0.6483651047
ENDOD1	0.9958167667
ENDOU	-0.179930907
ENDOV	-0.0237892438
ENG	-0.3949364374
ENGASE	-0.632009432
ENHO	0.0791650515
ENKUR	0.7717051701
ENO1	-0.1817507388
ENO2	-0.4058538669
ENO3	-0.4885778835
ENOPH1	-0.141298762
ENOSF1	0.5769163442
ENOX1	-0.44448505
ENOX2	-0.4260790316
ENPEP	0.3857818145
ENPP1	-0.3967544878
ENPP2	0.1616770428
ENPP3	0.3857818145
ENPP4	0.3730419379
ENPP5	0.1764442815
ENPP6	-0.3526616974
ENPP7	0.5180604127
ENSA	0.4135008965
ENTHD1	-0.1560653138
ENTHD2	0.6246496176
ENTPD1	-0.3360735926
ENTPD2	0.1984903706
ENTPD3	-0.26629572
ENTPD4	-0.6631332669
ENTPD5	0.4171350401
ENTPD6	0.9351298125
ENTPD7	0.1103061324
ENTPD8	-1.0636267655
ENY2	0.1453048567
EOGT	0.1746252366
EP300	-3.6819993752
EP400	-3.8638690472
EPAS1	-0.8817930753
EPB41	-0.5969923872
EPB41L1	-0.7292748341
EPB41L2	-0.990222991
EPB41L3	0.9001592873
EPB41L4A	1.6057184237
EPB41L4B	-0.7072275641
EPB41L5	0.0459874797
EPB42	-0.1947005825
DMTN	-0.3581197867
EPC1	-0.6190392752
EPC2	-0.291981272
EPCAM	0.3730419379
EPDR1	0.4832751312
EPG5	-0.3641129293
EPGN	-0.2294837713
EPHA1	-0.8984046274
EPHA10	1.0783706356
EPHA2	-0.628385276
EPHA3	-0.903841325
EPHA4	-1.3961825596
EPHA5	-1.2382036245
EPHA6	-0.7715534169
EPHA7	-0.8633770209
EPHA8	0.1303302075
EPHB1	-1.3264035651
EPHB2	-1.4568985559
EPHB3	-2.6772268521
EPHB4	-1.5010020925
EPHB6	-1.4348470512
EPHX1	0.7128367115
EPHX2	0.6926111278
EPHX3	-0.1156124935
EPHX4	-0.4940393029
EPM2AIP1	-0.0053819721
EPN1	-0.2626579254
EPN2	-0.3765268066
EPN3	1.1408568139
EPO	0.6376044363
EPOR	0.7753390691
EPRS	-0.1231061147
EPS15	0.4703241121
EPS15L1	-2.1257426088
EPS8	-0.3049325271
EPS8L1	7.61E-05
EPS8L2	-1.2620677125
EPS8L3	0.8689874907
EPSTI1	0.3748601834
EPT1	-0.2056170114
EPX	1.1445149843
EPYC	0.5071394008
ERAL1	-0.0035625971
ERAP1	1.0765408305
ERAP2	0.3876041907
ERAS	-0.0751598784
ERBB2	-0.5879133996
ERBB2IP	1.387050485
ERBB3	-0.6558707763
ERBB4	-1.9695459827
ERC1	-0.8817930753
ERC2	-0.3287969685
ERCC1	-0.3581197867
ERCC2	-1.9456846994
ERCC3	-1.2841173616
ERCC4	-0.3674386773
ERCC5	0.5474042885
ERCC6	1.4862765192
ERCC6L	-0.1762920806
ERCC8	-0.5344905146
EREG	0.1048489857
ETF1	-0.4242585377
ERG	-0.6024505683
ERGIC1	-0.3599402506
ERGIC2	-0.3397150076
ERGIC3	-0.4040327464
ERH	0.1012116093
ERI1	-0.1597046563
ERI2	1.5966070905
ERI3	-0.3397150076
ERICH1	0.0716725803
ERLEC1	-0.6906374577
ERLIN1	-0.1394785526
ERLIN2	-0.4940393029
ERMAP	0.6669227716
ERMN	0.6376044363
ERMP1	-1.0397617696
ERN1	-0.4390296896
ERN2	-1.6976744211
ERO1L	-0.4040327464
ERO1LB	0.7514741143
ERP27	-0.0494742139
ERP29	-0.1376585754
ERP44	-0.0733400307
ERRFI1	0.3528138242
ERV3-1	1.9401506958
ERVFRD-1	-0.2037968257
ERVW-1	0.9737685441
ESAM	0.1966713907
ESCO1	-0.242430445
ESCO2	0.7330635659
ESD	0.1048489857
ESF1	-0.6869983546
ESM1	0.0368911799
ESPL1	1.7968348955
ESR1	0.2425826239
ESR2	-0.9515685475
ESRP1	-0.5344905146
ESRP2	-0.7310925275
ESRRA	-0.3599402506
ESRRB	0.1764442815
ESRRG	-0.5601786932
ESX1	0.0405295409
ESYT1	-1.8574657334
ESYT2	-0.1065157068
ESYT3	1.8960460106
ETAA1	1.4918148204
ETF1	-0.317668748
ETFA	0.0828027428
ETFB	0.6412382599
ETFDH	-0.5583574367
ETHE1	-0.317668748
ETNK1	0.0387103395
ETNK2	0.0166641736
ETS1	-0.2037968257
ETS2	-0.047654689
ETV1	-0.4260790316
ETV2	0.5273688491
ETV3	-0.3397150076
ETV3L	1.4422516939
ETV4	0.2866749959
ETV5	-0.3581197867
ETV6	-0.6244972083
ETV7	1.2438052426
EVC	3.7271722382
EVC2	-0.0644652062
EVI2A	0.2830380993
EVI2B	0.4189530425
EVI5	0.1782635926
EVI5L	-0.8247404962
EVL	-0.3599402506
EVPL	0.769689266
EVPLL	0.8580823117
EWSR1	-0.7788253275
EXD1	-0.468351206
EXD2	0.020302773
EXD3	2.9511591377
EXO1	3.1441388667
EXOC1	-0.6447236941
EXOC2	-0.9736166872
EXOC3	-1.5964553144
EXOC3L1	1.0692383113
EXOC3L2	-0.1578848607
EXOC4	-1.280491183
EXOC5	0.2168989902
EXOC6	0.1580371291
EXOC6B	-0.8651950269
EXOC7	-0.9313380396
EXOC8	-0.4885778835
EXOG	-0.4463048533
EXOSC1	-0.3617612788
EXOSC10	-1.2382036245
EXOSC2	-0.2258429198
EXOSC3	0.6173737742
EXOSC4	-0.315847836
EXOSC5	-0.291981272
EXOSC7	-0.0256086474
EXOSC8	0.1048489857
EXOSC9	-0.2478890237
EXPH5	4.1156396185
EXT1	-1.1334093185
EXT2	-0.4849406854
EXTL1	0.7146579535
EXTL2	-0.315847836
EXTL3	-1.7913037459
EYA1	-0.8449669785
EYA2	0.0900794917
EYA3	-0.6483651047
EYA4	-0.4242585377
EYS	7.7407454464
EZH1	-0.4481253452
EZH2	-0.5363109395
EZR	-1.1977364721
F10	-0.5528988129
F11	-0.9295205137
F11R	-0.1376585754
F12	0.5328231217
F13A1	0.2498616931
F13B	0.731244617
F2	-0.7108643211
F2R	-0.6483651047
F2RL1	-0.381986487
F2RL2	0.7735215339
F3	0.8819446838
F5	3.2309853355
F7	-0.0201505516
F8	-0.745876353
F9	-0.0274281004
FA2H	-0.2478890237
FAAH	-0.468351206
FAAH2	-0.288341872
FABP1	0.1250766517
FABP12	0.2812202784
FABP2	0.0368911799
FABP3	0.1912161639
FABP4	0.1691696155
FABP5	0.2353094074
FABP6	0.0387103395
FABP7	-0.0972061904
FADD	0.0589374977
FADS1	-0.1192524841
FADS2	-0.3838075643
FADS3	-0.6042718101
FADS6	-0.1340192842
FAF1	-0.4242585377
FAF2	-0.4279001894
FAH	-0.9092902751
FAHD1	-0.291981272
FAHD2A	-0.6704118254
FAHD2B	0.2830380993
FAIM	0.1709879119
FAIM2	-0.2938016524
FAIM3	0.0166641736
UBALD1	0.2591737101
FAM101A	0.6816992456
FAM102A	-0.5804039787
FAM102B	-0.0733400307
FAM103A1	0.2591737101
FAM104A	0.0607565283
FAM104B	0.4135008965
FAM105A	0.106667882
OTULIN	0.4594113262
FAM107A	0.4814582609
FAM107B	-0.0256086474
ABHD17B	-0.3397150076
FAM109B	0.1948527018
FAM110B	-0.2717554808
FAM111A	-0.2644766236
FAM111B	-0.7310925275
FAM114A1	0.358272123
FAM114A2	-0.178111357
DENND6A	-0.0274281004
DENND6B	-0.9515685475
FAM117A	-0.1817507388
FAM118A	-0.0017432382
FAM118B	-0.4481253452
FAM120A	-2.0375197591
FAM120AOS	0.9701382387
FAM120B	1.181302384
FAM120C	-0.1376585754
FAM122A	-0.1394785526
FAM122B	0.3473603122
FAM122C	0.3473603122
AMER2	0.1305330081
AMER1	-0.3949364374
AMER3	-1.0820445175
FAM124A	0.154398214
FAM124B	0.0405295409
MVB12A	0.3509954662
MVB12B	-0.4719929046
FAM126A	0.2646287937
FAM126B	-0.4260790316
FAM127A	0.1012116093
FAM127B	0.4796421051
FAM127C	-0.0751598784
FAM129A	1.2088299046
FAM129B	-1.3466427257
FAM129C	1.5818407531
FAM131A	-0.2056170114
FAM131B	-0.4260790316
FAM131C	0.8396643394
FAM133A	0.5457840117
FAM133B	0.0571185339
FAM134A	0.5089576099
FAM134B	0.3950884616
FAM134C	-0.8008724687
FAM135A	-0.501537595
FAM135B	-1.4258299468
FAM136A	-0.0072013718
FAM13A	-0.3692552083
FAM13B	-0.9956649357
FAM13C	0.7551106375
FAM149A	3.1165437015
FAM149B1	0.7257944159
FAM151A	1.6277689389
FAM151B	0.0387103395
FAM154A	2.3610122361
FAM154B	0.8873947306
FAM155A	-0.0053819721
FAM155B	0.4612283722
FAM159A	-0.0072013718
FAM159B	0.5016893261
FAM160A1	1.9769521712
FAM160A2	-0.9443134929
FAM160B1	-0.7549584177
FAM160B2	-0.5915423473
FAM161A	1.0233207723
FAM161B	0.5364633607
FAM162A	0.7037467843
FAM163A	0.1930342957
SMIM11	0.3694071088
FAM166A	-0.3287969685
FAM166B	0.3950884616
FAM167A	0.5750976438
FAM168A	-0.2956224973
FAM168B	-0.1853912816
FAM169A	-0.2019769636
FAM169B	0.749657564
FAM170A	0.3509954662
FAM170B	1.4368080946
FAM171A1	-1.324592054
FAM171B	-1.0856752685
FAM172A	-0.0715203155
FAM173B	0.4189530425
FAM174A	0.5255523478
FAM175A	0.9499043347
FAM175B	-0.6704118254
EVA1A	0.2591737101
EVA1C	0.1746252366
FAM177A1	0.1268952597
FAM177B	0.237127192
FAM178A	0.358272123
FAM178B	0.8396643394
FAM179A	3.1957076874
FAM179B	-1.0968529747
FAM180A	-0.0053819721
FAM181A	0.2866749959
FAM183A	0.2591737101
FAM184A	-0.2185654301
FAM184B	1.7748385365
FAM186A	4.3341928195
FAM186B	1.4090997337
FAM187B	1.4643020005
FAM188A	-0.9129298259
FAM188B	2.252570408
FAM189A1	1.4606712564
FAM189A2	-0.290161348
FAM189B	0.1323521652
TVP23A	-0.3838075643
TVP23B	0.0809838472
TVP23C	0.6614680372
TVP23C-CDRT4	0.1030302309
CCSER1	0.8248929961
CCSER2	0.4464571852
FAM192A	0.0368911799
FAM193A	0.1910069237
FAM193B	0.1562175509
ERICH6	1.8225814239
ERICH6B	2.7102871472
FAM195B	0.1232582101
FAM196A	-0.2203842967
FAM196B	0.4814582609
FAM198A	1.6388957249
FAM198B	-0.1321999535
FAM199X	0.0130256087
FAM19A1	-0.0751598784
FAM19A2	0.2132627603
FAM19A3	0.9039929024
FAM19A4	0.0589374977
FAM19A5	0.3473603122
FAM200A	0.2830380993
FAM200B	0.7019319971
FAM204A	-0.2956224973
FAM205A	2.6827830882
FAM206A	0.3491776316
FAM207A	0.1287140423
FAM208A	-0.2351574089
FAM208B	2.8338728519
FAM209A	0.4153176609
FAM209B	0.9039929024
FAM20A	-0.3562998788
FAM20B	-0.1156124935
FAM20C	1.5727406362
FAM210A	-0.227663163
LRRC75A	0.9260412325
LRRC75B	1.5763734476
FAM212A	0.1287140423
FAM212B	-0.6042718101
FAM213A	-0.0053819721
FAM213B	-0.0072013718
FAM214A	0.6044243432
FAM214B	-0.1358388221
FAM216A	0.1709879119
FAM216B	0.1030302309
FAM217A	2.3978250979
